path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data\raw\public_v9\echoes_fma_paired\real\fma_106336.mp3,0,0,0,0,1,fma_artist_10484,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,80f7dffb4849fc1f179391ff0dec8d0734420bf6b0b28fb10baa4dd92bc6a134,echoes_fma::106336,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,a65050a702852e6e82318f8295fc37b32fb8d4c67f2ecc1b5e25e20621e8aee7,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_10397,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,6dd938907733c93e20dad5503dd15ff0aa5c356766884d4609a2b5f4bb73ec30,echoes_fma::114004,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5a074fbacb9d2b5560eaed7191399c88ea7eda904bf08a2b10d4319fc068e474,echoes_fma::114004,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_stableaudio_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::stableaudio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,c994e17e3afbf10fb2ec86e3277e10e240797a774b64176504327548a0795e20,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f4d4ee1d84755a5b4ec9c16bce4b7e856453370c0025b1a7d438c1eedda9b54b,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_10397,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114004,echoes_fma::114004,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,35db03487ecf4466aed2b23c0a26657117f3b69f08ac83de9e4ebc7598e4a088,echoes_fma::114004,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_114396.mp3,0,0,0,0,1,fma_artist_19498,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114396,echoes_fma::114396,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea,echoes_fma::114396,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Breathe_New_Life_Scott_Holmes_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114396,echoes_fma::114396,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,3b57be7170b7a98e55980799e683533f7fa200ea31e47501ef51eeb989ca2cb9,echoes_fma::114396,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Breathe_New_Life_Scott_Holmes_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114396,echoes_fma::114396,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,13b485cf3334760d60b853dad6d1b1d9facb1cbfce98d77d8c159cae619b084c,echoes_fma::114396,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Breathe_New_Life_Scott_Holmes_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_19498,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114396,echoes_fma::114396,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,18bc07175e8554867a69ac1294f0a999158e46b5d0e138d4fb26b7f69eb9c347,echoes_fma::114396,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_114404.mp3,0,0,0,0,1,fma_artist_19498,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,26d7eee5652d2840f6717267e4e510e4c4b44254dff18ed7d6ed223f8fc444f0,echoes_fma::114404,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,921fa53a8dad0fa13c9d5dafc851ab8d2809c9dc4cf708720bc2025214572143,echoes_fma::114404,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,113798abdf07ef7c7c7bec76dab36b19097674fe89d459e136d268f15768c778,echoes_fma::114404,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,260730a0726dc0468bc83db8a105907ee97ecf9dc27e4e0b020d86b1a7eff8be,echoes_fma::114404,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,4d4c59673e768212d8f91717bac3c6c5e7558664fdf94eeb9f187c1f17add501,echoes_fma::114404,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,792061be4f17fb705c0e63fb17557df3f756a085266e9d32e18ec5ce35601ecf,echoes_fma::114404,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_19498,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b2338776dbb48c63976a2c278a90d4455f6cfa87e0e725bcbb28cbd3ab5f1c5d,echoes_fma::114404,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,7fbc815f840fbcdb8738a1156e9d16c88bd1f8a89fa9a394e5b847e8099475e4,echoes_fma::114404,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_stableaudio_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::stableaudio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,9b830607a0338bbf49136256786d547e6ce61faba523717b19152f706ecf6b17,echoes_fma::114404,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,eea584b75b6186bf4041dc2b8412adbb48f74fa02eb84ba3957428737a5e0905,echoes_fma::114404,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Colossal_Stillness_Scott_Holmes_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_19498,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114404,echoes_fma::114404,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5de67f48a77b605e6f2db6fbf3e43fbdc997275d60da222b3600ed7e88b73ea0,echoes_fma::114404,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_118055.mp3,0,0,0,0,1,fma_artist_19949,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b,echoes_fma::118055,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Empty_Pockets_Pete_Prodoehl_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,1e8a59203668da52d03a05f385a1dc630023304f94016a4e20484953f6c1fc45,echoes_fma::118055,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Empty_Pockets_Pete_Prodoehl_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5f01efe1ebd003b989058486040b22de160a380cba0d8292c3f1c921ba1de9d9,echoes_fma::118055,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Empty_Pockets_Pete_Prodoehl_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b2f7f9d9bcc8db11479dc1df933fb9925626bc07f3fd96e04720ae35a46871ee,echoes_fma::118055,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Empty_Pockets_Pete_Prodoehl_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e6239ee0597f44f4cf2750ac96b12716a77cf1cb5da1581b3be7b081a11255e2,echoes_fma::118055,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Empty_Pockets_Pete_Prodoehl_stableaudio_TTA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::stableaudio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f6a915ceda9b987542bfa081b190e42d7c0fec407ab6a8670a99e53c0006cd24,echoes_fma::118055,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Empty_Pockets_Pete_Prodoehl_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,04128e3229e8249a490cb6e8cb4c156545ec64429f36844318563e038efc7cc1,echoes_fma::118055,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Empty_Pockets_Pete_Prodoehl_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118055,echoes_fma::118055,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2076cf9d2047242aac3704c1d5259901e9b78b805503e587d93aa5a81bcc9d7d,echoes_fma::118055,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_121722.mp3,0,0,0,0,1,fma_artist_20332,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_121722,echoes_fma::121722,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,24c7d66d1abb405d579de09d20a8225c8d268542fb3f69481a201cbcb7798626,echoes_fma::121722,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Go_On_Then_Jim_Rooster_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_20332,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_121722,echoes_fma::121722,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2cddf001887e8de8007a9712839e399806726d7b43a68e864994a4d7d33f8890,echoes_fma::121722,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_123920.mp3,0,0,0,0,1,fma_artist_20705,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_123920,echoes_fma::123920,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177,echoes_fma::123920,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Dance_Harder_Three_Chain_Links_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_20705,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_123920,echoes_fma::123920,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,63d1d63e85fa5bbae21f7c46c1f93f83666f406054c3ae70ca58354dc83a2db4,echoes_fma::123920,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Dance_Harder_Three_Chain_Links_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_20705,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_123920,echoes_fma::123920,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,259add0c900807180f794bd6eb1a647376469b1e56a86500262dacc248aaa164,echoes_fma::123920,train,ATA,fake
