path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db
data/generated_v8/audio/train/voice/proc_voice_train_00011__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_41,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00011,proc::voice::train::00011,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,75939ac400936a9dfa3ace71dd15d95b6bc9966ca84e2e0c3b52ac9699621255,proc::voice::train::00011,aea774fa821a3577ddeae38b70d00f05ad4cd961800ca3a9366414e03e4803bd,23684919,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,5.776000,16000,0.82731438,0.32335209,-0.00001157,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00011__codec_phase.wav,1,1,0,1,0,proc_train_speaker_41,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00011,proc::voice::train::00011,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,75939ac400936a9dfa3ace71dd15d95b6bc9966ca84e2e0c3b52ac9699621255,proc::voice::train::00011,a5c8105285837765ac592edf52c069f969a32b278a44d716dcd103c739f23ec2,23684919,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,5.776000,16000,0.83661461,0.28303675,-0.00000373,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00012__additive_formant.wav,1,1,0,1,0,proc_train_speaker_42,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00012,proc::voice::train::00012,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f6c14ed346cc2390c68b8559327042aa68e10f6fd46f2b082177e84a6a5543a2,proc::voice::train::00012,73ca5933bab5f94754157d84d47a65dc4216fcbb8bcb2251b245aabd61ce2179,23684920,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,6.302000,16000,0.75438482,0.14534168,0.00000007,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00012__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_42,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00012,proc::voice::train::00012,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f6c14ed346cc2390c68b8559327042aa68e10f6fd46f2b082177e84a6a5543a2,proc::voice::train::00012,53b427239abda8e8e3bb96852ef20c357d16ff783e8375f80e825f9cf6536102,23684920,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,6.302000,16000,0.75083762,0.22539980,-0.00000842,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00012__codec_phase.wav,1,1,0,1,0,proc_train_speaker_42,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00012,proc::voice::train::00012,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f6c14ed346cc2390c68b8559327042aa68e10f6fd46f2b082177e84a6a5543a2,proc::voice::train::00012,b4f1caf3d6951b9438f4d2629832bb0cab6e0f897c0da2f9b970fbd4c3511cb6,23684920,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,6.302000,16000,0.89030457,0.26677149,-0.00000704,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00013__additive_formant.wav,1,1,0,1,0,proc_train_speaker_43,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00013,proc::voice::train::00013,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,894f1faae82c1847dc4f3809b781d51e4038a5e09ec0db6302ccdf721cb43d51,proc::voice::train::00013,9c02e9dceafdb1e0f3fcbc2bbc17a67695e1eb711543ddfc983c0fd22b6ba4f6,23684921,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,5.668000,16000,0.73020214,0.13570823,-0.00000073,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00013__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_43,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00013,proc::voice::train::00013,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,894f1faae82c1847dc4f3809b781d51e4038a5e09ec0db6302ccdf721cb43d51,proc::voice::train::00013,7b983a8630ec63eed7d4e44c38bf527984195fe48be822587174d3f0ce4c2a83,23684921,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,5.668000,16000,0.76148486,0.22039338,-0.00000926,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00013__codec_phase.wav,1,1,0,1,0,proc_train_speaker_43,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00013,proc::voice::train::00013,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,894f1faae82c1847dc4f3809b781d51e4038a5e09ec0db6302ccdf721cb43d51,proc::voice::train::00013,5c6f873b080a57b408dc69e70bb5f8350b3fac9982447b7a8e78e61a38665d3a,23684921,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,5.668000,16000,0.87524027,0.24034501,-0.00000459,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00014__additive_formant.wav,1,1,0,1,0,proc_train_speaker_44,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00014,proc::voice::train::00014,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,143d195f9553e7a41745776c2631d00d7a01a2644e07c2af855a4925495d83df,proc::voice::train::00014,33e79e5b7dc6197d841a43d8767031568d694268b7a01241c7c8491bea4252b5,23684922,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,6.769000,16000,0.88711131,0.16667020,-0.00000844,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00014__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_44,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00014,proc::voice::train::00014,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,143d195f9553e7a41745776c2631d00d7a01a2644e07c2af855a4925495d83df,proc::voice::train::00014,772a4fd1b978ebd3083e41eb4abf62a7dbbd3bd21ec690fad49f59e8d14d45dc,23684922,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,6.769000,16000,0.86106777,0.26451089,-0.00001907,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00014__codec_phase.wav,1,1,0,1,0,proc_train_speaker_44,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00014,proc::voice::train::00014,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,143d195f9553e7a41745776c2631d00d7a01a2644e07c2af855a4925495d83df,proc::voice::train::00014,596f8d03211af9738476e3e4d7a60e6fec20f8756b2f7bb387c2c2dcc1ae7de1,23684922,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,6.769000,16000,0.77620631,0.23415667,0.00000333,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00015__additive_formant.wav,1,1,0,1,0,proc_train_speaker_45,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00015,proc::voice::train::00015,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,8485044179429b1e157269c64bd4fb6f94fa0cb512384851cb73894a2a093177,proc::voice::train::00015,26d580829b7eec7bffef534d361b401dcaf6d8cec4f126a3a3b15dba6f0ed8d8,23684923,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,4.647000,16000,0.77633387,0.09721300,0.00000705,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00015__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_45,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00015,proc::voice::train::00015,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,8485044179429b1e157269c64bd4fb6f94fa0cb512384851cb73894a2a093177,proc::voice::train::00015,83f7d14d438eac280a46574306a603a00b7eefb1b6b50f408bb0e664905d60d3,23684923,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,4.647000,16000,0.90952766,0.20416275,0.00002256,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00015__codec_phase.wav,1,1,0,1,0,proc_train_speaker_45,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00015,proc::voice::train::00015,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,8485044179429b1e157269c64bd4fb6f94fa0cb512384851cb73894a2a093177,proc::voice::train::00015,60a106463b7d84c90b7f52c9efc78c192675aeee401287aefd89d9026d97843f,23684923,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,4.647000,16000,0.78392059,0.16598249,-0.00000500,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00016__additive_formant.wav,1,1,0,1,0,proc_train_speaker_46,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00016,proc::voice::train::00016,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,eab80b2e5be2a6078a3e3567a8bd321c599f9d56914385536f5f3dffc6e893d5,proc::voice::train::00016,6b50d993732ee6150aa6050bdeaa559365d8537d54958091b900fcd969bba093,23684924,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,4.552000,16000,0.74420559,0.14820842,-0.00000013,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00016__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_46,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00016,proc::voice::train::00016,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,eab80b2e5be2a6078a3e3567a8bd321c599f9d56914385536f5f3dffc6e893d5,proc::voice::train::00016,5a8d265f88af96ee6b1ac0d49a268cb376c0fe04aff7da59f9c19b80c3e1792e,23684924,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,4.552000,16000,0.77989727,0.22160674,-0.00000953,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00016__codec_phase.wav,1,1,0,1,0,proc_train_speaker_46,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00016,proc::voice::train::00016,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,eab80b2e5be2a6078a3e3567a8bd321c599f9d56914385536f5f3dffc6e893d5,proc::voice::train::00016,395c94d69447fb96e4bcd5485aeac372871f54a8865dc14e65820cbf2aea3c5d,23684924,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,4.552000,16000,0.79645020,0.20372575,-0.00000164,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00017__additive_formant.wav,1,1,0,1,0,proc_train_speaker_47,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00017,proc::voice::train::00017,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,885d2a25b7cb969c0869c5aa2a18d46f3e473dce9bde1677ec255a012e40f5f8,proc::voice::train::00017,cc875d2dd56ebbf10df29e1544324eab493854ea2635198e75761d0cc75a50b8,23684925,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,6.816000,16000,0.89068687,0.16855866,-0.00000001,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00017__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_47,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00017,proc::voice::train::00017,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,885d2a25b7cb969c0869c5aa2a18d46f3e473dce9bde1677ec255a012e40f5f8,proc::voice::train::00017,5541d3208d35999b5e5ee54b2c2f59cc79d3f01dd44a3465074d412aaeb36aef,23684925,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,6.816000,16000,0.83960658,0.24311978,-0.00000900,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00017__codec_phase.wav,1,1,0,1,0,proc_train_speaker_47,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00017,proc::voice::train::00017,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,885d2a25b7cb969c0869c5aa2a18d46f3e473dce9bde1677ec255a012e40f5f8,proc::voice::train::00017,585389cbe28cb9a33a1aeeb0930bb13888ddb825a7cf52ca120eb23183c87b07,23684925,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,6.816000,16000,0.84431779,0.24710876,-0.00000507,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00018__additive_formant.wav,1,1,0,1,0,proc_train_speaker_48,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00018,proc::voice::train::00018,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,d3e5597c091b5405a3f6d6b2ad3360335abd936f16792f3d17d78ee664cadfef,proc::voice::train::00018,b00f54a9ccb5f6d1deac25b77f1585e1b6e0ea9b287376bcae8f8f653bafbb06,23684926,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,4.345000,16000,0.72117651,0.14872273,-0.00000030,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00018__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_48,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00018,proc::voice::train::00018,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,d3e5597c091b5405a3f6d6b2ad3360335abd936f16792f3d17d78ee664cadfef,proc::voice::train::00018,d8a1d3febb51326c5bf1b0e1bee2144577a474872925e6fd6ea5e7029831b9f2,23684926,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,4.345000,16000,0.74423468,0.19809908,-0.00001387,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00018__codec_phase.wav,1,1,0,1,0,proc_train_speaker_48,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00018,proc::voice::train::00018,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,d3e5597c091b5405a3f6d6b2ad3360335abd936f16792f3d17d78ee664cadfef,proc::voice::train::00018,37f6340aa20adf597a6d2765d5cb6ce9a2839f9473244bd6d001ffea5aecb61b,23684926,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,4.345000,16000,0.75057894,0.17371291,0.00000280,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00019__additive_formant.wav,1,1,0,1,0,proc_train_speaker_49,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00019,proc::voice::train::00019,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a88047a278174d418db10b638b58a262d6fbfcbe9cd57faab6df9e4c4d20af6f,proc::voice::train::00019,87a220ed49470032dba7e4084d3aeecafb39af94b9f090dbb14076b168f7b7bb,23684927,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,5.431000,16000,0.78402883,0.16091605,-0.00000783,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00019__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_49,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00019,proc::voice::train::00019,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a88047a278174d418db10b638b58a262d6fbfcbe9cd57faab6df9e4c4d20af6f,proc::voice::train::00019,3fbdcdb1178efc7723e334be59fe9151dc6927eca6d212a247a475f5513498fe,23684927,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,5.431000,16000,0.80668408,0.28501230,-0.00002407,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00019__codec_phase.wav,1,1,0,1,0,proc_train_speaker_49,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00019,proc::voice::train::00019,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a88047a278174d418db10b638b58a262d6fbfcbe9cd57faab6df9e4c4d20af6f,proc::voice::train::00019,e3fa78fc6ed89acad6758b2f1f53ece1d39687c493582d0ba48660de9903e975,23684927,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,5.431000,16000,0.78777140,0.28663038,-0.00000602,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00020__additive_formant.wav,1,1,0,1,0,proc_train_speaker_50,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00020,proc::voice::train::00020,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,20598e6e01b583ee36fc654f39888def4e9c784d13dece04d42325f0ad573472,proc::voice::train::00020,ff4c8187e97dd8672d58cf9f4fc2967f43279461a411a1f6dc6130d782f8c997,23684928,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,5.869000,16000,0.78731328,0.17404753,0.00000015,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00020__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_50,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00020,proc::voice::train::00020,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,20598e6e01b583ee36fc654f39888def4e9c784d13dece04d42325f0ad573472,proc::voice::train::00020,0c345d53bafe5d1040b4a6ab1d746d98d9a12bf5ec9c8d65783c92ebb630f549,23684928,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,5.869000,16000,0.80793732,0.25923597,-0.00001234,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00020__codec_phase.wav,1,1,0,1,0,proc_train_speaker_50,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00020,proc::voice::train::00020,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,20598e6e01b583ee36fc654f39888def4e9c784d13dece04d42325f0ad573472,proc::voice::train::00020,fd906d0c0ceeb2197b67b927852ffdf4ed11c7b61e01db75faaf56f7e5364891,23684928,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,5.869000,16000,0.86210477,0.26242356,-0.00000443,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00021__additive_formant.wav,1,1,0,1,0,proc_train_speaker_51,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00021,proc::voice::train::00021,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,d9cb6e13f5d9102fbb544bc38637f6446c542431e618d2b712ed9e7ff39ae5f9,proc::voice::train::00021,55460cebff218efbaf316357e7ec3acdf3f5512395c8c43a335ba928ad84c3e3,23684929,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,7.174000,16000,0.76628286,0.16673540,-0.00000020,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00021__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_51,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00021,proc::voice::train::00021,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,d9cb6e13f5d9102fbb544bc38637f6446c542431e618d2b712ed9e7ff39ae5f9,proc::voice::train::00021,441374949fb1982f4a333496b7b57c45b40945ea67ad1a4e8466179415e2d9c3,23684929,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,7.174000,16000,0.90200555,0.25553403,-0.00000837,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00021__codec_phase.wav,1,1,0,1,0,proc_train_speaker_51,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00021,proc::voice::train::00021,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,d9cb6e13f5d9102fbb544bc38637f6446c542431e618d2b712ed9e7ff39ae5f9,proc::voice::train::00021,e0316b53c5e7b7ad719a34c96f8f4fc0ad461a9a9466509213ffd319a5923f9f,23684929,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,7.174000,16000,0.90388685,0.23642409,-0.00000173,0.00000000,
