path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment,data_role
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00017.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_8_reggae.00017,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_reggae.00017::00::3,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_reggae.00017,wavefake::LJ015-0100,gtzan::gtzan_v2_reggae.00017,partial_overlap,0.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00040.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_8_reggae.00040,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_reggae.00040::00::4,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_reggae.00040,wavefake::LJ015-0100,gtzan::gtzan_v2_reggae.00040,crossfade,5.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00019.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_8_reggae.00019,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_reggae.00019::00::5,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_reggae.00019,wavefake::LJ015-0100,gtzan::gtzan_v2_reggae.00019,simultaneous,10.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00088.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_1_classical.00088,mix::R::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_classical.00088::00::6,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_classical.00088,wavefake::LJ015-0100,gtzan::gtzan_v2_classical.00088,voice_then_music,15.0,0.5,0.5,0.25,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/disco.00022.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_3_disco.00022,mix::R::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_disco.00022::00::7,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_disco.00022,wavefake::LJ015-0100,gtzan::gtzan_v2_disco.00022,music_then_voice,-15.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00002.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_1_classical.00002,mix::R::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_classical.00002::00::8,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_classical.00002,wavefake::LJ015-0100,gtzan::gtzan_v2_classical.00002,partial_overlap,-10.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00012.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_8_reggae.00012,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_reggae.00012::00::9,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_reggae.00012,wavefake::LJ015-0100,gtzan::gtzan_v2_reggae.00012,crossfade,-5.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/pop.00013.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_7_pop.00013,mix::R::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_pop.00013::00::10,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_pop.00013,wavefake::LJ015-0100,gtzan::gtzan_v2_pop.00013,simultaneous,0.0,0.5,0.5,0.25,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/rock.00015.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_9_rock.00015,mix::R::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_rock.00015::00::11,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_rock.00015,wavefake::LJ015-0100,gtzan::gtzan_v2_rock.00015,voice_then_music,5.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00088.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_1_classical.00088,mix::R::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_classical.00088::00::12,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_classical.00088,wavefake::LJ015-0100,gtzan::gtzan_v2_classical.00088,music_then_voice,10.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/metal.00069.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_6_metal.00069,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_metal.00069::00::13,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_metal.00069,wavefake::LJ015-0100,gtzan::gtzan_v2_metal.00069,partial_overlap,15.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/rock.00015.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_9_rock.00015,mix::R::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_rock.00015::00::14,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_rock.00015,wavefake::LJ015-0100,gtzan::gtzan_v2_rock.00015,crossfade,-15.0,0.5,0.5,0.25,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00080.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_8_reggae.00080,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_reggae.00080::00::15,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_reggae.00080,wavefake::LJ015-0100,gtzan::gtzan_v2_reggae.00080,simultaneous,-10.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/hiphop.00012.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_4_hiphop.00012,mix::R::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_hiphop.00012::00::16,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_hiphop.00012,wavefake::LJ015-0100,gtzan::gtzan_v2_hiphop.00012,voice_then_music,-5.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00069.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_8_reggae.00069,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_reggae.00069::00::17,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_reggae.00069,wavefake::LJ015-0100,gtzan::gtzan_v2_reggae.00069,music_then_voice,0.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/metal.00003.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_6_metal.00003,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_metal.00003::00::18,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_metal.00003,wavefake::LJ015-0100,gtzan::gtzan_v2_metal.00003,partial_overlap,5.0,0.5,0.5,0.25,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00034.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_2_country.00034,mix::R::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_country.00034::00::19,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_country.00034,wavefake::LJ015-0100,gtzan::gtzan_v2_country.00034,crossfade,10.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00034.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_2_country.00034,mix::R::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_country.00034::00::20,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_country.00034,wavefake::LJ015-0100,gtzan::gtzan_v2_country.00034,simultaneous,15.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00069.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_8_reggae.00069,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_reggae.00069::00::21,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_reggae.00069,wavefake::LJ015-0100,gtzan::gtzan_v2_reggae.00069,voice_then_music,-15.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/metal.00069.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_6_metal.00069,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_metal.00069::00::22,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_metal.00069,wavefake::LJ015-0100,gtzan::gtzan_v2_metal.00069,music_then_voice,-10.0,0.5,0.5,0.25,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/blues.00066.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_0_blues.00066,mix::R::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_blues.00066::00::23,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_blues.00066,wavefake::LJ015-0100,gtzan::gtzan_v2_blues.00066,partial_overlap,-5.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00074.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_2_country.00074,mix::R::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_country.00074::00::24,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_country.00074,wavefake::LJ015-0100,gtzan::gtzan_v2_country.00074,crossfade,0.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00088.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_1_classical.00088,mix::R::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_classical.00088::00::25,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_classical.00088,wavefake::LJ015-0100,gtzan::gtzan_v2_classical.00088,simultaneous,5.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00074.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_2_country.00074,mix::R::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_country.00074::00::26,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_country.00074,wavefake::LJ015-0100,gtzan::gtzan_v2_country.00074,voice_then_music,10.0,0.5,0.5,0.25,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/disco.00052.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_3_disco.00052,mix::R::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_disco.00052::00::27,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_disco.00052,wavefake::LJ015-0100,gtzan::gtzan_v2_disco.00052,music_then_voice,15.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/metal.00003.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_6_metal.00003,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_metal.00003::00::28,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_metal.00003,wavefake::LJ015-0100,gtzan::gtzan_v2_metal.00003,partial_overlap,-15.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00002.wav,0,0,0,1,1,mix::wavefake_30b298::gtzan_1_classical.00002,mix::R::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::gtzan_v2_classical.00002::00::29,mix::wavefake::LJ015-0100::gtzan::gtzan_v2_classical.00002,wavefake::LJ015-0100,gtzan::gtzan_v2_classical.00002,crossfade,-10.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0235.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_23,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0235::01::0,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0235,wavefake::LJ015-0100,generated_music::fake_music_generator_0235,voice_then_music,-5.0,0.25,0.1,0.25,-6.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_8,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0089::01::1,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0089,wavefake::LJ015-0100,generated_music::fake_music_generator_0089,music_then_voice,0.0,0.5,0.5,0.5,-3.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0043.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_4,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0043::01::2,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0043,wavefake::LJ015-0100,generated_music::fake_music_generator_0043,partial_overlap,5.0,0.75,1.0,0.05,0.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_10,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0107::01::3,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0107,wavefake::LJ015-0100,generated_music::fake_music_generator_0107,crossfade,10.0,0.1,0.0,0.1,3.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_9,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0095::01::4,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0095,wavefake::LJ015-0100,generated_music::fake_music_generator_0095,simultaneous,15.0,0.25,0.1,0.25,-6.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_8,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0089::01::5,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0089,wavefake::LJ015-0100,generated_music::fake_music_generator_0089,voice_then_music,-15.0,0.5,0.5,0.5,-3.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_9,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0095::01::6,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0095,wavefake::LJ015-0100,generated_music::fake_music_generator_0095,music_then_voice,-10.0,0.75,1.0,0.05,0.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_22,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0223::01::7,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0223,wavefake::LJ015-0100,generated_music::fake_music_generator_0223,partial_overlap,-5.0,0.1,0.0,0.1,3.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_10,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0107::01::8,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0107,wavefake::LJ015-0100,generated_music::fake_music_generator_0107,crossfade,0.0,0.25,0.1,0.25,-6.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_10,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0107::01::9,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0107,wavefake::LJ015-0100,generated_music::fake_music_generator_0107,simultaneous,5.0,0.5,0.5,0.5,-3.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_9,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0095::01::10,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0095,wavefake::LJ015-0100,generated_music::fake_music_generator_0095,voice_then_music,10.0,0.75,1.0,0.05,0.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_22,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0223::01::11,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0223,wavefake::LJ015-0100,generated_music::fake_music_generator_0223,music_then_voice,15.0,0.1,0.0,0.1,3.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_14,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0147::01::12,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0147,wavefake::LJ015-0100,generated_music::fake_music_generator_0147,partial_overlap,-15.0,0.25,0.1,0.25,-6.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_1,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0011::01::13,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0011,wavefake::LJ015-0100,generated_music::fake_music_generator_0011,crossfade,-10.0,0.5,0.5,0.5,-3.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_1,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0011::01::14,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0011,wavefake::LJ015-0100,generated_music::fake_music_generator_0011,simultaneous,-5.0,0.75,1.0,0.05,0.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_10,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0107::01::15,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0107,wavefake::LJ015-0100,generated_music::fake_music_generator_0107,voice_then_music,0.0,0.1,0.0,0.1,3.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_9,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0095::01::16,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0095,wavefake::LJ015-0100,generated_music::fake_music_generator_0095,music_then_voice,5.0,0.25,0.1,0.25,-6.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_MusicGen_0052.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_MusicGen_5,mix::R::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_MusicGen_0052::01::17,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0052,wavefake::LJ015-0100,generated_music::fake_music_generator_0052,partial_overlap,10.0,0.5,0.5,0.5,-3.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_AudioLDM2_22,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_AudioLDM2_0223::01::18,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0223,wavefake::LJ015-0100,generated_music::fake_music_generator_0223,crossfade,15.0,0.75,1.0,0.05,0.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_MusicGen_0060.wav,1,0,1,1,1,mix::wavefake_30b298::fake_music_MusicGen_6,mix::R::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0100::fake_music_MusicGen_0060::01::19,mix::wavefake::LJ015-0100::generated_music::fake_music_generator_0060,wavefake::LJ015-0100,generated_music::fake_music_generator_0060,simultaneous,-15.0,0.1,0.0,0.1,3.0,-3.0,cal_a,none,fusion_calibration
