path,sha256,source,license,generator,split_group_id,training_role
C:\Users\lLrich\ai_voice_data_v12\files\091f7245758b99ff3e9630691fed1ba98f9a36dccb2008c97ccd8cbfff5a26ab.wav,091f7245758b99ff3e9630691fed1ba98f9a36dccb2008c97ccd8cbfff5a26ab,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0168,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\092627a1ddf16e5be4d427ca54e1e50ab6d656bc4de280d7963d5a229990ec1b.wav,092627a1ddf16e5be4d427ca54e1e50ab6d656bc4de280d7963d5a229990ec1b,wavefake_ajay,unknown,WF6,wavefake::LJ028-0379,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\092ce5b4c5af47b6acdd09ae8fea3966cbd8aafe774e3a38568c9adccd4c79b0.flac,092ce5b4c5af47b6acdd09ae8fea3966cbd8aafe774e3a38568c9adccd4c79b0,librispeech_dev,unknown,LibriSpeech,libri::2902,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\093e109db06d5775c24ce63107caff8e2ed57aa066083a98474e0c1f6afa6119.mp3,093e109db06d5775c24ce63107caff8e2ed57aa066083a98474e0c1f6afa6119,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::342,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\094521108f716020204f2f4d1f7fd55150f129a8b78cf53309d2c8e2bc081412.mp3,094521108f716020204f2f4d1f7fd55150f129a8b78cf53309d2c8e2bc081412,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::FMA_original,echoes_fma::140324,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\094e5f04399822947279394bbdad960e39da2dd1881b765b06b394cb35ec4852.wav,094e5f04399822947279394bbdad960e39da2dd1881b765b06b394cb35ec4852,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0070,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\095b94da5db716fedabecd1085fce369be20c7e17a71e5ed107ea3b07073c703.wav,095b94da5db716fedabecd1085fce369be20c7e17a71e5ed107ea3b07073c703,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00053,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\099b124845d5768df09b72facb9ec34145c23204db644ab0bfb511247443721d.wav,099b124845d5768df09b72facb9ec34145c23204db644ab0bfb511247443721d,wavefake_ajay,unknown,WF2,wavefake::LJ029-0211,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\099b124845d5768df09b72facb9ec34145c23204db644ab0bfb511247443721d.wav,099b124845d5768df09b72facb9ec34145c23204db644ab0bfb511247443721d,wavefake_ajay,unknown,WF1,wavefake::LJ029-0211,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\09bcd2a643044d8dd7ee1a464de7008bb4c1423bef02d09e70028d7a4ef852c8.flac,09bcd2a643044d8dd7ee1a464de7008bb4c1423bef02d09e70028d7a4ef852c8,asvspoof2019,unknown,A01,asvspoof::LA_0092,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\09f08ae01aeeb7b76c70ce328e544c97ce943ddbeb6f6f5dbdc98860b7adae36.mp3,09f08ae01aeeb7b76c70ce328e544c97ce943ddbeb6f6f5dbdc98860b7adae36,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3,sonics::9431,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0a0c4cdab1cb3f155f1070ff121541e5d60b6a7af64ade0c17fdd603af0f63ce.wav,0a0c4cdab1cb3f155f1070ff121541e5d60b6a7af64ade0c17fdd603af0f63ce,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00083,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0a1d6893cd000f8ccac0401d2c5ac5f156c56bf11221dafb11c9f9bde8a1f879.wav,0a1d6893cd000f8ccac0401d2c5ac5f156c56bf11221dafb11c9f9bde8a1f879,gtzan_real_v2,unknown,GTZAN_genre_1,gtzan::gtzan_v2_classical.00061,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0a3ef73a840fea4eb4ae237c8f59b2f26b583136a768aecc33e7a4d4818242b6.flac,0a3ef73a840fea4eb4ae237c8f59b2f26b583136a768aecc33e7a4d4818242b6,asvspoof2019,unknown,A02,asvspoof::LA_0079,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0a4a866f230b694b6b13545ccba03b3e8045ebce149969afe0957be4d842d946.flac,0a4a866f230b694b6b13545ccba03b3e8045ebce149969afe0957be4d842d946,asvspoof2019,unknown,A01,asvspoof::LA_0092,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0a5edd09bf3a2f8ce6d62161eb3a86520e029dada133adda9169ce6727991234.flac,0a5edd09bf3a2f8ce6d62161eb3a86520e029dada133adda9169ce6727991234,librispeech_dev,unknown,LibriSpeech,libri::3081,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0a7da1fff59a5375486e9329fb1e1f042dbbf807f0ae2ed00ab71838a45f6773.mp3,0a7da1fff59a5375486e9329fb1e1f042dbbf807f0ae2ed00ab71838a45f6773,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::43b9254c5069c098,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0a85f5bcb349406436329218e10c629e9581648f59fb5e3e17193bbc92773ac8.flac,0a85f5bcb349406436329218e10c629e9581648f59fb5e3e17193bbc92773ac8,asvspoof2019,unknown,A02,asvspoof::LA_0084,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0aa7e437328c3c49ea15a9dd015b735b1aeaffca4bf0c2ce97911f5b0f913736.flac,0aa7e437328c3c49ea15a9dd015b735b1aeaffca4bf0c2ce97911f5b0f913736,librispeech_dev,unknown,LibriSpeech,libri::5694,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ab2412c9f1f08fa71e23fdc8bb30a8f2c61405eca3c740eafc3df5bf62d3d3e.mp3,0ab2412c9f1f08fa71e23fdc8bb30a8f2c61405eca3c740eafc3df5bf62d3d3e,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::8a5c91bcc0895685,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ac54023da70b7bb2d1460ce14672f4b670d8ee8aa43c099019461cea8082753.wav,0ac54023da70b7bb2d1460ce14672f4b670d8ee8aa43c099019461cea8082753,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0018,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ac80278584077380b6621667f252236a8a17f1b763b60b4470d8894746bfaae.flac,0ac80278584077380b6621667f252236a8a17f1b763b60b4470d8894746bfaae,librispeech_dev,unknown,LibriSpeech,libri::6319,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0af18b8b52e5368f5f77397775933640ba0a1e91c8e2157889ebfe7a19246cb4.wav,0af18b8b52e5368f5f77397775933640ba0a1e91c8e2157889ebfe7a19246cb4,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00058,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0b0c1dad64729504b1e782351822c341af93f9b2a4be06938d123a5b10e9f382.flac,0b0c1dad64729504b1e782351822c341af93f9b2a4be06938d123a5b10e9f382,asvspoof2019,unknown,A01,asvspoof::LA_0098,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0b241f75e72bfdc21eea4a02b6af5470788b2c4aa20af7ba4c522c832a45d6e7.wav,0b241f75e72bfdc21eea4a02b6af5470788b2c4aa20af7ba4c522c832a45d6e7,gtzan_real_v2,unknown,GTZAN_genre_1,gtzan::gtzan_v2_classical.00074,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0b7ea09a53ab1a042cd1abd9638b21d38162b6013ac0656d170729ac2ac6f4a2.flac,0b7ea09a53ab1a042cd1abd9638b21d38162b6013ac0656d170729ac2ac6f4a2,librispeech_dev,unknown,LibriSpeech,libri::7976,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ba930e658dba87c77c7cd9e5572a4c2010db550532a4fb6e70ad9e3170ed03e.wav,0ba930e658dba87c77c7cd9e5572a4c2010db550532a4fb6e70ad9e3170ed03e,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::01,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0bb04a5d586fa3bdae666838ea2c6080c4cec089b72bba0f81ab9c667eda42be.flac,0bb04a5d586fa3bdae666838ea2c6080c4cec089b72bba0f81ab9c667eda42be,asvspoof2019,unknown,A01,asvspoof::LA_0079,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0bb1eb0a80c3c9dce03a48b838da2367f75e095a086ceaeff948587fa80a4a86.flac,0bb1eb0a80c3c9dce03a48b838da2367f75e095a086ceaeff948587fa80a4a86,librispeech_dev,unknown,LibriSpeech,libri::3081,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0bc0cc32d83302843b391a8e50db4f997034dd4dfbbbe9efe519957b5c531cfb.wav,0bc0cc32d83302843b391a8e50db4f997034dd4dfbbbe9efe519957b5c531cfb,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0bfa4364b497485a2ae58349b2d3de02ad9eec07a994d6fe066a1e5dfc076605.wav,0bfa4364b497485a2ae58349b2d3de02ad9eec07a994d6fe066a1e5dfc076605,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00032,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0c056ece9f6f6034524575e960bcdc3c50302d25334af737386c86b9c69cc8cb.wav,0c056ece9f6f6034524575e960bcdc3c50302d25334af737386c86b9c69cc8cb,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0100,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0c0a7fd36fd34da7bd52969dfb16a39716544277fa77816170cc6df13b2ab81f.wav,0c0a7fd36fd34da7bd52969dfb16a39716544277fa77816170cc6df13b2ab81f,gtzan_real_v2,unknown,GTZAN_genre_5,gtzan_near::7860859c82468d2d838a,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0c31dfd902cc533688796a3dc73af7eeda2c706ef5715ef5c090da515195231c.mp3,0c31dfd902cc533688796a3dc73af7eeda2c706ef5715ef5c090da515195231c,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/2.5/,mtg_jamendo_cc::real,jamendo::artist::521064b07fa58e9f,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0c359420caffa0017921f9cfd9be33fd50c728d0be42283b6ead4e3cf887528c.flac,0c359420caffa0017921f9cfd9be33fd50c728d0be42283b6ead4e3cf887528c,librispeech_dev,unknown,LibriSpeech,libri::3536,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0c7bfdbeeffbee6c633be956e653eb49e7f52ffff86910f24332d815b7e5b807.wav,0c7bfdbeeffbee6c633be956e653eb49e7f52ffff86910f24332d815b7e5b807,gtzan_real_v2,unknown,GTZAN_genre_7,gtzan::gtzan_v2_pop.00015,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ca3a6c63a2140c820c52486ff7b4530fe2a5eb37790b9108528b3d552e1a3b9.wav,0ca3a6c63a2140c820c52486ff7b4530fe2a5eb37790b9108528b3d552e1a3b9,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::Qwen2.5-Omni,mlaad_tiny::en::dorothy_and_wizard_oz_01_f000045,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0cb70571359b36a52e5b0aa77e40e68737b4c4e9726a529a03c639890a1afea9.wav,0cb70571359b36a52e5b0aa77e40e68737b4c4e9726a529a03c639890a1afea9,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0cd7f4101b92a94f0f4d3d3fa631bce413cf289cca8bf702b952a6bb12c37960.mp3,0cd7f4101b92a94f0f4d3d3fa631bce413cf289cca8bf702b952a6bb12c37960,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::208,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ce12b6c42e79f6d02e82577b7128de77c2c02d79f4b6600833df2afdbdfa5ff.wav,0ce12b6c42e79f6d02e82577b7128de77c2c02d79f4b6600833df2afdbdfa5ff,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ce1e84d4885291f34e433f290a5ba1a904b6007b0b2f09a0fa6301bfeba161f.wav,0ce1e84d4885291f34e433f290a5ba1a904b6007b0b2f09a0fa6301bfeba161f,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00014,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ce309f1a6bd6571808e8fa88d42da8f0b854946a2c087ef468b4b357d11eafd.wav,0ce309f1a6bd6571808e8fa88d42da8f0b854946a2c087ef468b4b357d11eafd,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::Qwen2.5-Omni,mlaad_tiny::en::emerald_city_of_oz_25_f000067,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ce811158805f0a7bf186b9bc27419275aa8f10e2d476a74d1da33b7df4730de.mp3,0ce811158805f0a7bf186b9bc27419275aa8f10e2d476a74d1da33b7df4730de,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,mtg_jamendo_cc::real,jamendo::artist::c2715561c9632ce6,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0d1dd30a0bdb9bbc522bae1520c756075c0a24af9c1ff5985c22358ffd33ffd4.wav,0d1dd30a0bdb9bbc522bae1520c756075c0a24af9c1ff5985c22358ffd33ffd4,fake_music_generated,unknown,MusicGen,generated_music::fake_music_generator_0142,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0d32dbfc1119b82dfac674481f815f890ab3d660af1e420b7a026e6485bf184c.mp3,0d32dbfc1119b82dfac674481f815f890ab3d660af1e420b7a026e6485bf184c,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::309,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0d52e0b45ae292d9839c692aa5f545f54042131248590bd094fe45127175efbb.wav,0d52e0b45ae292d9839c692aa5f545f54042131248590bd094fe45127175efbb,gtzan_real_v2,unknown,GTZAN_genre_7,gtzan::gtzan_v2_pop.00077,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0d7d9d646b3c29ad714d3651b3a7f8ca4e3a9229c1d8cbd6746cce8faf9822ee.wav,0d7d9d646b3c29ad714d3651b3a7f8ca4e3a9229c1d8cbd6746cce8faf9822ee,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00005,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0db328fbb5e98360ec306814ee8a791cd9d47910f054905f7fd3416152394e7c.mp3,0db328fbb5e98360ec306814ee8a791cd9d47910f054905f7fd3416152394e7c,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::395,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ddc118eb8d90b08a1228cab0924f20e135ade428666f35befdb6d25d2ab8802.wav,0ddc118eb8d90b08a1228cab0924f20e135ade428666f35befdb6d25d2ab8802,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00076,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0de8e87717e0d42fdfca3e32e76198eb9167edad03ded8b1d6a687172cf2e722.wav,0de8e87717e0d42fdfca3e32e76198eb9167edad03ded8b1d6a687172cf2e722,wavefake_ajay,unknown,WF6,wavefake::LJ050-0181,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0dec666bf7be25d43474f09dfb09ed46d0baaf1c658b808e299335b108edaa71.mp3,0dec666bf7be25d43474f09dfb09ed46d0baaf1c658b808e299335b108edaa71,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::a661a8b17afe7a77,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e043c2e6ffd768c3870a49a2d6c486dbe9b41f5235db05dda290c982cf68924.wav,0e043c2e6ffd768c3870a49a2d6c486dbe9b41f5235db05dda290c982cf68924,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00070,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e070e29c2cc727921d231635efba63f64af7b703c94b6c1f3b0b16b807a9177.mp3,0e070e29c2cc727921d231635efba63f64af7b703c94b6c1f3b0b16b807a9177,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/2.5/it/,mtg_jamendo_cc::real,jamendo::artist::985abd747eafdea2,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e1e493ff74a26dcca136571500d211677e38f6e9e9dda880a08865dcaa750fc.flac,0e1e493ff74a26dcca136571500d211677e38f6e9e9dda880a08865dcaa750fc,asvspoof2019,unknown,A03,asvspoof::LA_0080,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e2c2bbc1fc17a866411e4b9ecfe342cc3ae3b675b83bf9a13712517f4f2c32e.flac,0e2c2bbc1fc17a866411e4b9ecfe342cc3ae3b675b83bf9a13712517f4f2c32e,asvspoof2019,unknown,A01,asvspoof::LA_0096,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e2f0a2b957f8a9224d06bfe5c446f7488266c7fb4cc82f3264fa1e5c1105a86.wav,0e2f0a2b957f8a9224d06bfe5c446f7488266c7fb4cc82f3264fa1e5c1105a86,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::01,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e40f8ef35418289ec4238ae49b53899e99ab5f9f91da3adaba9c4973be8c7da.wav,0e40f8ef35418289ec4238ae49b53899e99ab5f9f91da3adaba9c4973be8c7da,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::MiniCPM-o-2.6,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000005,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e5f71ad66419d6ba9bc3caafd4e7c2aab0573e40d6136459344c286e9abe80e.wav,0e5f71ad66419d6ba9bc3caafd4e7c2aab0573e40d6136459344c286e9abe80e,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e63dd699496a46935acf3a98c9752be8baff8ccc941a4ae81744b5c65cfb806.wav,0e63dd699496a46935acf3a98c9752be8baff8ccc941a4ae81744b5c65cfb806,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::Higgs-Audio-V2,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000014,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e8ef304e53b17bba22a17d14a2059667be0ed01e7a5f4ff77b028423662865f.wav,0e8ef304e53b17bba22a17d14a2059667be0ed01e7a5f4ff77b028423662865f,wavefake_ajay,unknown,WF3,wavefake::LJ020-0058,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0e907715cd059c78872c5692b85c4132d7a0b9113aa36485d7290b7e6394109e.wav,0e907715cd059c78872c5692b85c4132d7a0b9113aa36485d7290b7e6394109e,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::Qwen2.5-Omni,mlaad_tiny::en::emerald_city_of_oz_16_f000095,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ed2abf890697f19bb5d7aa3283107125e064266af2ea9880aed0707c5a2481c.flac,0ed2abf890697f19bb5d7aa3283107125e064266af2ea9880aed0707c5a2481c,asvspoof2019,unknown,bonafide,asvspoof::LA_0096,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ed78b34448c42b8964b053b6b3ec66b0ee61c2a80ce0656942277d42ba2236e.mp3,0ed78b34448c42b8964b053b6b3ec66b0ee61c2a80ce0656942277d42ba2236e,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::suno,echoes_fma::140324,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ee2a2eb82792814dc9c66f68d2acc33b3153502f68bf9c950d9ac96dd5aa0a3.mp3,0ee2a2eb82792814dc9c66f68d2acc33b3153502f68bf9c950d9ac96dd5aa0a3,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::udio,echoes_fma::107429,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0f2335aafc996383a4f409a1a0400a3442de68cfba8133715b88a89547ab4357.wav,0f2335aafc996383a4f409a1a0400a3442de68cfba8133715b88a89547ab4357,gtzan_real_v2,unknown,GTZAN_genre_9,gtzan::gtzan_v2_rock.00083,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0f2876a89b270449f5f57f291db8bc37cd582576c2498583f97b2b3b180afe8a.mp3,0f2876a89b270449f5f57f291db8bc37cd582576c2498583f97b2b3b180afe8a,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::200,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0f32f304bcd0c6c847c867c086d82b0d4e5aa495e2d03cbb4909393979a29664.mp3,0f32f304bcd0c6c847c867c086d82b0d4e5aa495e2d03cbb4909393979a29664,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::e9ada87ab968fb16,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0f534671f25a614dbf91183c7d0bf8f0bd0812db16ea18fc42ff251ca49c86cd.wav,0f534671f25a614dbf91183c7d0bf8f0bd0812db16ea18fc42ff251ca49c86cd,gtzan_real_v2,unknown,GTZAN_genre_7,gtzan::gtzan_v2_pop.00022,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0f80129fee5a06433f9a11fbe497c69dbebd794dc53a89f01895a1a5fad4664f.wav,0f80129fee5a06433f9a11fbe497c69dbebd794dc53a89f01895a1a5fad4664f,wavefake_ajay,unknown,WF3,wavefake::LJ009-0255,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0f8a57ad67af84b1ae4c3c702694b0fb4c47826a486908765f308e5d4abfcadf.flac,0f8a57ad67af84b1ae4c3c702694b0fb4c47826a486908765f308e5d4abfcadf,librispeech_dev,unknown,LibriSpeech,libri::1673,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0f9feba1fd008af15a3297d414e9e0dd117c48aa655fd943b244f34a79504ea7.mp3,0f9feba1fd008af15a3297d414e9e0dd117c48aa655fd943b244f34a79504ea7,sonics_official,CC BY-NC 4.0,SONICS::udio-30s,sonics::9359,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0facccbbe5adfe8ec45ff17a751e21b72730454cd0fa39f304bf8d2cdc866a36.wav,0facccbbe5adfe8ec45ff17a751e21b72730454cd0fa39f304bf8d2cdc866a36,gtzan_real_v2,unknown,GTZAN_genre_2,gtzan::gtzan_v2_country.00004,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fb36374c2baa52bc68ad95a6221f6683e4bcd1768ddb335f1e43f4622f55d16.mp3,0fb36374c2baa52bc68ad95a6221f6683e4bcd1768ddb335f1e43f4622f55d16,mtg_jamendo_cc,http://creativecommons.org/licenses/by/3.0/,mtg_jamendo_cc::real,jamendo::artist::b2545993f69bec62,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fb82d9b895bd20a01a81bd6f8d373a656bb600acf7fd84e3a6b490c1ef9b4ff.flac,0fb82d9b895bd20a01a81bd6f8d373a656bb600acf7fd84e3a6b490c1ef9b4ff,librispeech_dev,unknown,LibriSpeech,libri::5895,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fb8b8bec97cb214e831fdbeaf3fd82996bf4c16745f7ee1a978fb29ca5de9f8.mp3,0fb8b8bec97cb214e831fdbeaf3fd82996bf4c16745f7ee1a978fb29ca5de9f8,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::d737a5397d9a0a72,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fb918b2424050c9a40db6be833d448bd4fd154fbde99933f0537e0d380986eb.wav,0fb918b2424050c9a40db6be833d448bd4fd154fbde99933f0537e0d380986eb,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::f5-tts,mlaad_tiny::en::hunters_space_15_f000040,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fc461854d4b2437b00cb477df8fc9df63edde06c7219d488b91532455dc391c.mp3,0fc461854d4b2437b00cb477df8fc9df63edde06c7219d488b91532455dc391c,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::suno,echoes_fma::127296,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fd0e10139b5f4c300daccafc75f32ca58e093a1e47447e93d25df5c7c9c1c74.wav,0fd0e10139b5f4c300daccafc75f32ca58e093a1e47447e93d25df5c7c9c1c74,wavefake_ajay,unknown,WF2,wavefake::LJ019-0307,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fd1e7f2cf866821a2a1d4eb403a3193036b808d98fdabc74ff0a7150d5f439f.flac,0fd1e7f2cf866821a2a1d4eb403a3193036b808d98fdabc74ff0a7150d5f439f,asvspoof2019,unknown,A01,asvspoof::LA_0084,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0fe404f9edca8b9e6e5f94e5a41d7bd8bc3ab23fef25631d54f8638edefad99e.mp3,0fe404f9edca8b9e6e5f94e5a41d7bd8bc3ab23fef25631d54f8638edefad99e,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::84ff016239606956,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\0ff82f67a72707cfa4f263aac890baeb9a11f50d0e1487c8f187a2e614b6bd9d.wav,0ff82f67a72707cfa4f263aac890baeb9a11f50d0e1487c8f187a2e614b6bd9d,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::05,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\100f7177e0d13a25fdad8c8b0d42178be1dfcb9fda5279390d412fe140d69730.wav,100f7177e0d13a25fdad8c8b0d42178be1dfcb9fda5279390d412fe140d69730,wavefake_ajay,unknown,WF2,wavefake::LJ034-0055,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\100f7177e0d13a25fdad8c8b0d42178be1dfcb9fda5279390d412fe140d69730.wav,100f7177e0d13a25fdad8c8b0d42178be1dfcb9fda5279390d412fe140d69730,wavefake_ajay,unknown,R,wavefake::LJ034-0055,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\100f7177e0d13a25fdad8c8b0d42178be1dfcb9fda5279390d412fe140d69730.wav,100f7177e0d13a25fdad8c8b0d42178be1dfcb9fda5279390d412fe140d69730,wavefake_ajay,unknown,WF6,wavefake::LJ034-0055,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\102c62e47923c4cbeb26bff5594970274adee6286f461eeaa2502bd1b4aea629.wav,102c62e47923c4cbeb26bff5594970274adee6286f461eeaa2502bd1b4aea629,wavefake_ajay,unknown,WF5,wavefake::LJ050-0217,v12_student_train
