path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,base_voice_speaker_id,base_music_speaker_id,base_voice_original_id,base_music_original_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_13_f000060.wav|data\raw\public_v9\real_music\jamendo\383000.low.mp3,0,0,0,1,1,voice=mlaad::emerald_city_of_oz_13|music=jamendo_artist_23f4f64ec4f7c50c,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::emerald_city_of_oz_13_f000060::jamendo_383000::0042,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::jamendo::artist::23f4f64ec4f7c50c,mlaad_tiny::en::emerald_city_of_oz_13_f000060,jamendo::artist::23f4f64ec4f7c50c,mlaad::emerald_city_of_oz_13,jamendo_artist_23f4f64ec4f7c50c,emerald_city_of_oz_13_f000060,jamendo_383000,simultaneous,0.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-sa/2.0/fr/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,551e6c63118c1a7bb546a3aa5f55936df53e69da7f14cfddf3b1c2582c4bfb39,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::jamendo::artist::23f4f64ec4f7c50c,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_24_f000069.wav|data\raw\public_v9\real_music\jamendo\1162600.low.mp3,0,0,0,1,1,voice=mlaad::emerald_city_of_oz_24|music=jamendo_artist_2b9d41ac838acc70,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::emerald_city_of_oz_24_f000069::jamendo_1162600::0027,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::jamendo::artist::2b9d41ac838acc70,mlaad_tiny::en::emerald_city_of_oz_24_f000069,jamendo::artist::2b9d41ac838acc70,mlaad::emerald_city_of_oz_24,jamendo_artist_2b9d41ac838acc70,emerald_city_of_oz_24_f000069,jamendo_1162600,simultaneous,0.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,6e69a79d63db4a695c50338e20df4c269f65a0429a500ebb793730fdae7ac30e,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::jamendo::artist::2b9d41ac838acc70,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000015.wav|data\raw\public_v9\real_music\jamendo\342300.low.mp3,0,0,0,1,1,voice=mlaad::hunters_space_05|music=jamendo_artist_2e4aaf05df1cbfb3,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000015::jamendo_342300::0060,calv12::mlaad_tiny::en::hunters_space_05_f000015::jamendo::artist::2e4aaf05df1cbfb3,mlaad_tiny::en::hunters_space_05_f000015,jamendo::artist::2e4aaf05df1cbfb3,mlaad::hunters_space_05,jamendo_artist_2e4aaf05df1cbfb3,hunters_space_05_f000015,jamendo_342300,simultaneous,-6.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,b4e8f557a9fc2b04e3d9821b18179f745b2361aa9f7e4953e75c7a198d7e5e18,calv12::mlaad_tiny::en::hunters_space_05_f000015::jamendo::artist::2e4aaf05df1cbfb3,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000074.wav|data\raw\public_v9\real_music\guitarset\00_SS1-68-E_comp_mic.wav,0,0,0,1,1,voice=mlaad::hunters_space_05|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000074::00_SS1-68-E_comp_mic::0054,calv12::mlaad_tiny::en::hunters_space_05_f000074::guitarset::player::00,mlaad_tiny::en::hunters_space_05_f000074,guitarset::player::00,mlaad::hunters_space_05,guitarset_player_00,hunters_space_05_f000074,00_SS1-68-E_comp_mic,simultaneous,6.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,207693e1e2423c3d24857c39fe5ca9e757b61617ef1a2e1a7dcc97408ff88488,calv12::mlaad_tiny::en::hunters_space_05_f000074::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000109.wav|data\raw\public_v9\real_music\guitarset\00_Jazz3-150-C_comp_mic.wav,0,0,0,1,1,voice=mlaad::hunters_space_05|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000109::00_Jazz3-150-C_comp_mic::0000,calv12::mlaad_tiny::en::hunters_space_05_f000109::guitarset::player::00,mlaad_tiny::en::hunters_space_05_f000109,guitarset::player::00,mlaad::hunters_space_05,guitarset_player_00,hunters_space_05_f000109,00_Jazz3-150-C_comp_mic,simultaneous,-6.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,028c86b461037221a17906a68403694e34590cc94c9dfe429fce8294a6ac2f62,calv12::mlaad_tiny::en::hunters_space_05_f000109::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000109.wav|data\raw\public_v9\real_music\jamendo\1072900.low.mp3,0,0,0,1,1,voice=mlaad::hunters_space_05|music=jamendo_artist_09ed0eb35ac10636,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000109::jamendo_1072900::0114,calv12::mlaad_tiny::en::hunters_space_05_f000109::jamendo::artist::09ed0eb35ac10636,mlaad_tiny::en::hunters_space_05_f000109,jamendo::artist::09ed0eb35ac10636,mlaad::hunters_space_05,jamendo_artist_09ed0eb35ac10636,hunters_space_05_f000109,jamendo_1072900,simultaneous,6.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,3222eb417b6943d3ba1562c300950922291fa9f39f0cd47377d8f569ec3b6987,calv12::mlaad_tiny::en::hunters_space_05_f000109::jamendo::artist::09ed0eb35ac10636,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000014.wav|data\raw\public_v9\real_music\guitarset\00_Rock1-90-C#_comp_mic.wav,0,0,0,1,1,voice=mlaad::hunters_space_06|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_06_f000014::00_Rock1-90-C#_comp_mic::0093,calv12::mlaad_tiny::en::hunters_space_06_f000014::guitarset::player::00,mlaad_tiny::en::hunters_space_06_f000014,guitarset::player::00,mlaad::hunters_space_06,guitarset_player_00,hunters_space_06_f000014,00_Rock1-90-C#_comp_mic,simultaneous,3.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,79306c521d507a331f49fe9bf0f6364f1eabc1c3fda36d49cedb45f90e08ce25,calv12::mlaad_tiny::en::hunters_space_06_f000014::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000023.wav|data\raw\public_v9\real_music\jamendo\1165500.low.mp3,0,0,0,1,1,voice=mlaad::hunters_space_06|music=jamendo_artist_23cb4f8ae6f35bfb,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_06_f000023::jamendo_1165500::0039,calv12::mlaad_tiny::en::hunters_space_06_f000023::jamendo::artist::23cb4f8ae6f35bfb,mlaad_tiny::en::hunters_space_06_f000023,jamendo::artist::23cb4f8ae6f35bfb,mlaad::hunters_space_06,jamendo_artist_23cb4f8ae6f35bfb,hunters_space_06_f000023,jamendo_1165500,simultaneous,6.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,ac716c204b2710404704abc52b6666cd887b41b42988420995529b6b6173813d,calv12::mlaad_tiny::en::hunters_space_06_f000023::jamendo::artist::23cb4f8ae6f35bfb,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000036.wav|data\raw\public_v9\real_music\jamendo\374600.low.mp3,0,0,0,1,1,voice=mlaad::hunters_space_06|music=jamendo_artist_276451c605c488e7,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_06_f000036::jamendo_374600::0009,calv12::mlaad_tiny::en::hunters_space_06_f000036::jamendo::artist::276451c605c488e7,mlaad_tiny::en::hunters_space_06_f000036,jamendo::artist::276451c605c488e7,mlaad::hunters_space_06,jamendo_artist_276451c605c488e7,hunters_space_06_f000036,jamendo_374600,simultaneous,6.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-sa/2.0/fr/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,15dce759fee6b4ccf762ca7c73d54eb198a1c96631e25b29c5f150f226cd123f,calv12::mlaad_tiny::en::hunters_space_06_f000036::jamendo::artist::276451c605c488e7,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000036.wav|data\raw\public_v9\real_music\jamendo\398700.low.mp3,0,0,0,1,1,voice=mlaad::hunters_space_06|music=jamendo_artist_2ba1167efb7c12a1,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_06_f000036::jamendo_398700::0123,calv12::mlaad_tiny::en::hunters_space_06_f000036::jamendo::artist::2ba1167efb7c12a1,mlaad_tiny::en::hunters_space_06_f000036,jamendo::artist::2ba1167efb7c12a1,mlaad::hunters_space_06,jamendo_artist_2ba1167efb7c12a1,hunters_space_06_f000036,jamendo_398700,simultaneous,3.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,864cab3a60a1234dd07acad5cb1b4d199c267585fb396dd499ff78e9d2faba79,calv12::mlaad_tiny::en::hunters_space_06_f000036::jamendo::artist::2ba1167efb7c12a1,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_08_f000081.wav|data\raw\public_v9\real_music\guitarset\00_BN2-131-B_comp_mic.wav,0,0,0,1,1,voice=mlaad::hunters_space_08|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_08_f000081::00_BN2-131-B_comp_mic::0030,calv12::mlaad_tiny::en::hunters_space_08_f000081::guitarset::player::00,mlaad_tiny::en::hunters_space_08_f000081,guitarset::player::00,mlaad::hunters_space_08,guitarset_player_00,hunters_space_08_f000081,00_BN2-131-B_comp_mic,simultaneous,-6.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,26710df4e222c39e3454ca1a7670be1ac4b7583a1589a6ec14c06d9716eeed15,calv12::mlaad_tiny::en::hunters_space_08_f000081::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_08_f000103.wav|data\raw\public_v9\real_music\guitarset\00_SS3-84-Bb_solo_mic.wav,0,0,0,1,1,voice=mlaad::hunters_space_08|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_08_f000103::00_SS3-84-Bb_solo_mic::0024,calv12::mlaad_tiny::en::hunters_space_08_f000103::guitarset::player::00,mlaad_tiny::en::hunters_space_08_f000103,guitarset::player::00,mlaad::hunters_space_08,guitarset_player_00,hunters_space_08_f000103,00_SS3-84-Bb_solo_mic,simultaneous,6.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,78420f73e64b9d4a64e6f0255c840d43eb6304c20b3c8798abbd7102a64c4d89,calv12::mlaad_tiny::en::hunters_space_08_f000103::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_17_f000018.wav|data\raw\public_v9\real_music\guitarset\00_Jazz2-187-F#_solo_mic.wav,0,0,0,1,1,voice=mlaad::hunters_space_17|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_17_f000018::00_Jazz2-187-F#_solo_mic::0051,calv12::mlaad_tiny::en::hunters_space_17_f000018::guitarset::player::00,mlaad_tiny::en::hunters_space_17_f000018,guitarset::player::00,mlaad::hunters_space_17,guitarset_player_00,hunters_space_17_f000018,00_Jazz2-187-F#_solo_mic,simultaneous,-3.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,f748054587bfdc6ba48541f1f48f102591266513e95ca0c1e4e9c32328ddb5f7,calv12::mlaad_tiny::en::hunters_space_17_f000018::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_18_f000010.wav|data\raw\public_v9\real_music\guitarset\00_Jazz2-110-Bb_comp_mic.wav,0,0,0,1,1,voice=mlaad::hunters_space_18|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_18_f000010::00_Jazz2-110-Bb_comp_mic::0084,calv12::mlaad_tiny::en::hunters_space_18_f000010::guitarset::player::00,mlaad_tiny::en::hunters_space_18_f000010,guitarset::player::00,mlaad::hunters_space_18,guitarset_player_00,hunters_space_18_f000010,00_Jazz2-110-Bb_comp_mic,simultaneous,6.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,6d2cf3ea4b966a8ce2a125a3a2d9cc5b3bc5401460e69b44f471f23acebb1007,calv12::mlaad_tiny::en::hunters_space_18_f000010::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\hunters_space_18_f000024.wav|data\raw\public_v9\real_music\jamendo\1314100.low.mp3,0,0,0,1,1,voice=mlaad::hunters_space_18|music=jamendo_artist_3c65f641f6c2c758,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_18_f000024::jamendo_1314100::0090,calv12::mlaad_tiny::en::hunters_space_18_f000024::jamendo::artist::3c65f641f6c2c758,mlaad_tiny::en::hunters_space_18_f000024,jamendo::artist::3c65f641f6c2c758,mlaad::hunters_space_18,jamendo_artist_3c65f641f6c2c758,hunters_space_18_f000024,jamendo_1314100,simultaneous,-6.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,a25ea33ac3b48183b2d5e52ec82050c63a44d5f0d169feeabeb18d40d181c2fc,calv12::mlaad_tiny::en::hunters_space_18_f000024::jamendo::artist::3c65f641f6c2c758,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000047.wav|data\raw\public_v9\real_music\jamendo\1218700.low.mp3,0,0,0,1,1,voice=mlaad::jane_eyre_05|music=jamendo_artist_10d429b66479bc04,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::jane_eyre_05_f000047::jamendo_1218700::0063,calv12::mlaad_tiny::en::jane_eyre_05_f000047::jamendo::artist::10d429b66479bc04,mlaad_tiny::en::jane_eyre_05_f000047,jamendo::artist::10d429b66479bc04,mlaad::jane_eyre_05,jamendo_artist_10d429b66479bc04,jane_eyre_05_f000047,jamendo_1218700,simultaneous,3.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,3ec7429206ec7510984a1ccbfb01b5a8970c11692e4ec913dac58bfb3752796a,calv12::mlaad_tiny::en::jane_eyre_05_f000047::jamendo::artist::10d429b66479bc04,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000054.wav|data\raw\public_v9\real_music\jamendo\1173500.low.mp3,0,0,0,1,1,voice=mlaad::jane_eyre_05|music=jamendo_artist_109d4ccdb947704b,mix::MLAAD_original::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::jane_eyre_05_f000054::jamendo_1173500::0048,calv12::mlaad_tiny::en::jane_eyre_05_f000054::jamendo::artist::109d4ccdb947704b,mlaad_tiny::en::jane_eyre_05_f000054,jamendo::artist::109d4ccdb947704b,mlaad::jane_eyre_05,jamendo_artist_109d4ccdb947704b,jane_eyre_05_f000054,jamendo_1173500,simultaneous,3.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,adf21e644711af6cc51ac60d3db94d07d45c93edf5056449494f4b18fb879e2f,calv12::mlaad_tiny::en::jane_eyre_05_f000054::jamendo::artist::109d4ccdb947704b,cal_v12,public_v9_train_reserve,RR
MIX::data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000057.wav|data\raw\public_v9\real_music\guitarset\00_Rock2-85-F_solo_mic.wav,0,0,0,1,1,voice=mlaad::jane_eyre_05|music=guitarset_player_00,mix::MLAAD_original::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::jane_eyre_05_f000057::00_Rock2-85-F_solo_mic::0066,calv12::mlaad_tiny::en::jane_eyre_05_f000057::guitarset::player::00,mlaad_tiny::en::jane_eyre_05_f000057,guitarset::player::00,mlaad::jane_eyre_05,guitarset_player_00,jane_eyre_05_f000057,00_Rock2-85-F_solo_mic,simultaneous,-3.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[M-AILABS original corpus license (see MLAAD LICENSE)] + music[CC BY 4.0],YES,CONDITIONAL,NO_FOR_ORIGINAL_SUBSET|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,c3d462fc1b872e13a3d060945f806a2aad4f37ff5fd96d6d9442d275190d6fce,calv12::mlaad_tiny::en::jane_eyre_05_f000057::guitarset::player::00,cal_v12,public_v9_train_reserve,RR
