path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,base_voice_speaker_id,base_music_speaker_id,base_voice_original_id,base_music_original_id,calibration_fold
C:\Users\lLrich\ai_voice_data_v12\files\9e18de26ad97ad32e03a30c51aad5fbec5ef25622543671297a6d7a5875cb339.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0003,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\25c986306b72dce85f766987e5e931791dffd363756242f2448bb9d1258676d0.flac,0,0,0,1,0,251,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_251-118436-0012,libri::251,libri::251,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\e3b637553431ec65fde153783e0699cfb6cc59ce48c53e083acf0c82aa9ab085.flac,0,0,0,1,0,6319,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6319-275224-0020,libri::6319,libri::6319,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\e11055dbac4dc042480e700e3e18d0be7fc7bbb3c37e047a8cd78565842d5411.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0010,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\6000aebe6d837607a4bf122e863eec5bdd47335b2c872016185300c4a446606f.flac,0,0,0,1,0,5338,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5338-284437-0033,libri::5338,libri::5338,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\5f31c91f40f018dd590e752c6ccbaab4f2d2cafe9244229675c7c48602b9c87a.flac,0,0,0,1,0,8297,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8297-275155-0017,libri::8297,libri::8297,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\4e57c46d0f21ffac817867c4c8b808e05f0fc41b17f07ec7c4e4d799ac07dff4.flac,0,0,0,1,0,6345,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6345-93302-0023,libri::6345,libri::6345,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\d94509192c3c40b480cf8dc8b5d58a0627d4f8b4eabc1fb985d214618580d017.flac,0,0,0,1,0,84,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_84-121550-0020,libri::84,libri::84,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\a19232ee5266ce74936a4fe5d01009e781599a4b22cbcffcdb42d0951453c122.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0023,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\3feac5890500534685cde5eca5835e47d06bb2b7d0923b2ae3a544f2d68e30d1.flac,0,0,0,1,0,2412,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2412-153954-0006,libri::2412,libri::2412,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\396773ccba41ca75e489d38c39397daf0dacfbba8962b716b7695065bcd981a2.flac,0,0,0,1,0,3536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3536-23268-0016,libri::3536,libri::3536,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\55518654e7207ebf0ff361179a0c50f8dc0a38e61043d161febe5ff7a0a3298f.flac,0,0,0,1,0,2803,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2803-154328-0021,libri::2803,libri::2803,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\6a4dbe56d8dd784b8f96ba570a7d19ca98651e7cd9a476d5901aa4173e125730.flac,0,0,0,1,0,5694,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5694-64029-0022,libri::5694,libri::5694,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\326a9ffccf25d45e2e1f68393a27da172b677fa1e3558f4e2b5f076188db0279.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0000,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0019,libri::3081,libri::3081,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\313ed23d7e5d79340259e68d8cc1425610aaf1829719a13e5e1082284a2bbf7a.flac,0,0,0,1,0,2412,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2412-153948-0002,libri::2412,libri::2412,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\b759576a37d686c3f7cff2633fed86ffc1f07745a291e1949dbe6afe318aed19.flac,0,0,0,1,0,3536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3536-23268-0010,libri::3536,libri::3536,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\c9ee9f667708b8fe010dbfc92a39d4a24f800a5066ef91a2d5810f1876e46a2d.flac,0,0,0,1,0,3576,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3576-138058-0037,libri::3576,libri::3576,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\87ed0b8f856c1a424ee44d0b74705d1ca7c8782bb5ad764256d1b3d341d2c98e.flac,0,0,0,1,0,6345,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6345-93302-0012,libri::6345,libri::6345,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\cf4890b7397e339b30cda024a05d88e3422c05203f120bb6e158654e1be7ede6.flac,0,0,0,1,0,2902,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2902-9008-0014,libri::2902,libri::2902,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\dc6b163c7916bd398bdba028f4e86a525207f5b5301e1795f485234e28a31dda.flac,0,0,0,1,0,2902,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2902-9006-0015,libri::2902,libri::2902,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\2c1d4db59f24f56d7cfff2a31bb3676cfabbfe4118d6a1fd021a0024d86462ce.flac,0,0,0,1,0,3536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3536-23268-0012,libri::3536,libri::3536,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\84fdf6b8d87612f75221b060eb60ec14f8205a47fe5016254a49d7368f0485bf.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0037,libri::3081,libri::3081,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\1babd965fbea63fbe7a4dcc071857550338ce60c08ce2e779d7ac73e0324cbf1.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0045,libri::3081,libri::3081,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\ff3cb2f5ec7a255ef22c271b2b975df70926b0829d47d6b216be4b3148ef7070.flac,0,0,0,1,0,3853,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3853-163249-0042,libri::3853,libri::3853,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\ea56764ca2ea9f9003e736c6d4f35afd0d97fbf1653462367d83b85dae6c3b06.flac,0,0,0,1,0,1673,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1673-143396-0009,libri::1673,libri::1673,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\5a7dd6a3cdb6bf835c8cd90a34d55d22a8199adbcea8f925a9e4cb28da8672b6.flac,0,0,0,1,0,3576,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3576-138058-0035,libri::3576,libri::3576,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\c92d1bbb210c35494a63c46b604e545f915faed43df5905136e8c9dd8a1fa3f1.flac,0,0,0,1,0,422,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_422-122949-0033,libri::422,libri::422,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\a5fd4e36a6d485af7acdfcedbf7d3f4813da15de709d5d21baf40d0671909466.flac,0,0,0,1,0,84,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_84-121550-0028,libri::84,libri::84,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\917c84dc93cff3d6b0807ac5fe303cdd95b981b802693d3c9fde33442f2d2c23.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0023,libri::3081,libri::3081,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\78a39c5b048fb6eca83f0a9de366e9388f5cce7877b441139ac0e708a11c0054.flac,0,0,0,1,0,652,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_652-129742-0019,libri::652,libri::652,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\372fbd67b42415b133795331faee00c1b2b7be94ceee8c91256486135716faa1.flac,0,0,0,1,0,84,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_84-121550-0004,libri::84,libri::84,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\adbc91771bf280964d12973eb6483b49432daba1563f7b6eb61ccf6bc734c792.flac,0,0,0,1,0,3536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3536-23268-0015,libri::3536,libri::3536,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\bddbe8acf156ff46428d87531af17c0b5f2aadbd2f3af8d4f749302b207fe66b.flac,0,0,0,1,0,3853,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3853-163249-0021,libri::3853,libri::3853,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\a700277deb6fb3fc1d7ddfcdf48f88f30ec32e81f99d2183f06c9b960e81ca1c.flac,0,0,0,1,0,2803,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2803-161169-0000,libri::2803,libri::2803,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\42eef5cdd3242d61119c9bd35f2f12c5a75d96fca8207de752b8f684437100af.flac,0,0,0,1,0,422,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_422-122949-0007,libri::422,libri::422,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\0bb1eb0a80c3c9dce03a48b838da2367f75e095a086ceaeff948587fa80a4a86.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0009,libri::3081,libri::3081,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\39a86dd81ef6a0259f2915845794396df1f420956e31e99179a315f23a6c6ae2.flac,0,0,0,1,0,251,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_251-136532-0000,libri::251,libri::251,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\39e9c77088fe6bc6e6c2fcfefd4da9bf18851b1bdad254ddbcdf47e584c655ac.flac,0,0,0,1,0,2803,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2803-154328-0020,libri::2803,libri::2803,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\b9711cb177364853694e8237f3d6b5f3d81aaea49132e6c7136e37d5c674192a.flac,0,0,0,1,0,84,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_84-121550-0019,libri::84,libri::84,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\6cca642b257cb6d8aad90eca99e77c3d7d1610701d79c659b552cb25bb02c2b5.flac,0,0,0,1,0,1673,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1673-143396-0017,libri::1673,libri::1673,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\c31b7b0ae00979a4ab3fe6f6741fa0a8a89f52ecf199920fea4d86955a262a0a.flac,0,0,0,1,0,2902,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2902-9008-0007,libri::2902,libri::2902,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\5edf3497b591fbdc30974f790c1a185ae70e085bbb15eadefe2d395485d406ff.flac,0,0,0,1,0,251,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_251-137823-0018,libri::251,libri::251,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\12051ce67b00e822588c349ed324e9ab59e42d8c2af2225fb29207a4db3947e7.flac,0,0,0,1,0,5694,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5694-64038-0021,libri::5694,libri::5694,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\0fb82d9b895bd20a01a81bd6f8d373a656bb600acf7fd84e3a6b490c1ef9b4ff.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0001,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\7d8fe2b722ba56529eb03f2a6c89c0c8b19c4c443ba3487555765181807d44e4.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0071,libri::3081,libri::3081,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\d6700d44e218fbf60a49735897813a2a5f4b7704018b6db1a7d72fa381597944.flac,0,0,0,1,0,8297,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8297-275154-0002,libri::8297,libri::8297,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\dff8de6dcad40776641bf02c009a290b0e5dfe73ea28b51f1f4a976b0a9d1973.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0021,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\d635b560b956c02067fa6e7c131746a8b4a4d9ee99d960020059879f6d9e62b0.flac,0,0,0,1,0,652,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_652-130737-0012,libri::652,libri::652,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\0aa7e437328c3c49ea15a9dd015b735b1aeaffca4bf0c2ce97911f5b0f913736.flac,0,0,0,1,0,5694,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5694-64029-0023,libri::5694,libri::5694,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\7846332d6862100b533cd0b45ea44b2c038c4313074bcd7b4fbff95ba0928aae.flac,0,0,0,1,0,1988,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1988-24833-0016,libri::1988,libri::1988,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\ac2a7ad8bf87b4593c2a2af83e5ea643804b116d54c9790216f7f46405016724.flac,0,0,0,1,0,2902,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2902-9008-0004,libri::2902,libri::2902,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\f4dbb337cc258b39797f104e68f3ef1c110bf48b06aab6de89bc6958737e4da2.flac,0,0,0,1,0,1988,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1988-24833-0003,libri::1988,libri::1988,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\d840d75718bb57838bb0cf0ce9e2a03c8438c5dda444173735bf07307048c0a3.flac,0,0,0,1,0,1673,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1673-143396-0003,libri::1673,libri::1673,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\82e0dfd579f464208d5ee771d493b3d2e01ecbf24e5c9a0d8135f7b1bb67bdfb.flac,0,0,0,1,0,5338,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5338-284437-0026,libri::5338,libri::5338,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\efdffb76de8ae326cba5de2b3e3a189d8e34efbd26de87e722b1ac0c67bc9568.flac,0,0,0,1,0,5694,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5694-64029-0007,libri::5694,libri::5694,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\bed28d3b1ea64d14639f0c08e6b2ba30c5423238b5b46fd4e38942d5106e59a4.flac,0,0,0,1,0,5694,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5694-64038-0007,libri::5694,libri::5694,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\c3e269f4257f0ea0b78488472c98c65ae355372a31f9fcf601b8c4f5f42caa3a.flac,0,0,0,1,0,2078,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2078-142845-0042,libri::2078,libri::2078,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\451c228b84dfff5246e356ef18fef4396ad6a122f05331279eaf131171bb3ff4.flac,0,0,0,1,0,652,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_652-130726-0002,libri::652,libri::652,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\8524101c30e789918355b24aa5b391c7dd638ec06400a78b438996c77140964f.flac,0,0,0,1,0,2902,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2902-9006-0018,libri::2902,libri::2902,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\9ef6dc1b4c69b034744bcd504754be9954cdc467cf50edde9b667afd5e54133f.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0020,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\9658be7c7050bf881f5174faeabd44182de54104cd5f74045bf1afa64b5c4308.flac,0,0,0,1,0,1988,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1988-147956-0025,libri::1988,libri::1988,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\ab93ea7e9e984b196e3d9b5aa3a89d584f2063348c35ed12a87d202b374ce0e5.flac,0,0,0,1,0,7976,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_7976-110124-0021,libri::7976,libri::7976,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\3ee24178de22bad0f08a0d9e15f8312489e55893678f371676354ae2ff6e9211.flac,0,0,0,1,0,3536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3536-8226-0017,libri::3536,libri::3536,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\1c30c00e02453220bc8118b5a77a3f8613289e7629826f681c5eeb8ad63000fc.flac,0,0,0,1,0,2412,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2412-153948-0001,libri::2412,libri::2412,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\1691284962c209b9b415c3a86dae974eeac67022bbde1f409d2e16a39057c5e0.flac,0,0,0,1,0,251,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_251-137823-0010,libri::251,libri::251,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\dcdf606f533b9ed78ddf7f6414232dcd8160a1d2946497cf9499aaea11aeca29.flac,0,0,0,1,0,3536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3536-8226-0032,libri::3536,libri::3536,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\5af1b7d57813cbb42feacc18ffc737d721b936e343637b4ee4ea4f0795f841a9.flac,0,0,0,1,0,652,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_652-130737-0004,libri::652,libri::652,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\7ddbf76ba830e9026961afdbb3df580e03a630df4fa36e5c4c83ce66dc08582f.flac,0,0,0,1,0,2412,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2412-153954-0019,libri::2412,libri::2412,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\4a53e5edb0550bf5f5792d8e28b8433d2c0fd4c060672dd3661f63634b14c81c.flac,0,0,0,1,0,5694,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5694-64025-0011,libri::5694,libri::5694,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\591f2d3954b352904c46c824e7a743ae7d7345182b5ed1dfe9f180fa65144cce.flac,0,0,0,1,0,2078,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2078-142845-0023,libri::2078,libri::2078,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\cfc49cc7d1fab5f1f723f5746bb707ac2e447bc9aafe62dbe707b6a2fad93ff7.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0002,libri::5895,libri::5895,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\ed7feaa46920bc4fced9a593fea3db2453dd6cd9f740d63e692a7019e31de210.flac,0,0,0,1,0,251,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_251-136532-0020,libri::251,libri::251,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\53ae887e981d4a8becad7bed10890b3e667c265fba2f56ec5c04c3ad475899b6.flac,0,0,0,1,0,1988,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1988-148538-0007,libri::1988,libri::1988,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\ef7975b40540016f4bad0ba5f01638e2313041ba1994d3efb8ad4a7441324b60.flac,0,0,0,1,0,251,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_251-136532-0018,libri::251,libri::251,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\c66679d351235f7bcbca7d4c84e7cbcbc7e0abe2ed7b17462d3969601b601be2.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0053,libri::3081,libri::3081,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
C:\Users\lLrich\ai_voice_data_v12\files\51dcaef73e305509b06521201659be0f6ad6785aa541005d8bb2f16e02800e5f.flac,0,0,0,1,0,652,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_652-129742-0005,libri::652,libri::652,,,,,,,,,none,,,,,,,,,,train_v12,,,,,,,
