path,split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,baseline_vf,baseline_mf,baseline_vfile,baseline_mfile,baseline_vp_model,baseline_mp_model,v9_vf,v9_vfile,v9_vp_model,v9_mf,v9_mfile,v9_mp_model
data/raw/gtzan_unique_v2/blues.00025.wav,fusion_calibration,cal_c,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.1147446456303503,0.0704264414242677,0.1590628498364329,True,True,30.013375,0.7034995555877686,0.00026047677965834737,0.7058279514312744,0.0002515854430384934,0.6975846290588379,0.9993513226509094,0.2291861027479171,0.8392925262451172,0.1397944986820221,0.0960640162229538,0.1449466049671173,0.0995733439922332,0.0129029126837849,0.7286952137947083,0.5167379975318909,0.5018389225006104,0.5861930847167969,0.13785111904144287,0.1356445699930191,0.9910730719566345
data/raw/gtzan_unique_v2/pop.00081.wav,fusion_calibration,cal_c,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.7153329932828347,0.8998059126559136,0.530860073909756,True,True,30.0001875,0.6936116218566895,2.5014182028826326e-05,0.680447518825531,2.379430952714756e-05,0.5152052044868469,0.9999373555183411,0.0206252560019493,0.8338907361030579,0.5011302828788757,0.0069214571267366,0.5086448788642883,0.0073751248419284,0.0239299591630697,0.8866815567016602,0.5354974865913391,0.5344446897506714,0.49995648860931396,0.17515245079994202,0.17397448420524597,0.9859341979026794
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5061056.flac,fusion_calibration,cal_b,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9998320112178222,0.9998320112178222,,False,True,1.369625,0.699291467666626,0.45565006136894226,0.7243316769599915,0.4449271261692047,0.9905121922492981,0.03353416919708252,0.797893762588501,0.0393935032188892,0.8126159310340881,0.0839090049266815,0.8082135319709778,0.1717335134744644,0.9995288848876952,6.441026198444888e-05,0.5069419741630554,0.4937162399291992,0.9824990034103394,0.8286637663841248,0.831326425075531,0.07496672868728638
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0014.flac|data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,fusion_calibration,cal_b,split_internal_mix,mix::LibriSpeech::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.4869608431674296,0.9380410980286852,0.035880588306174,True,True,7.040375,0.7229105830192566,0.99962317943573,0.7065510749816895,0.9996015429496765,0.4824937880039215,0.9997358918190002,0.0103414328768849,0.0486140772700309,0.8589329719543457,0.997157096862793,0.8650102615356445,0.99733966588974,0.0821574926376342,0.8262740969657898,0.7381988763809204,0.7555745244026184,0.2203824818134308,0.9972164630889893,0.9970159530639648,0.9512752890586853
data/raw/gtzan_unique_v2/pop.00019.wav,fusion_calibration,cal_a,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.8483059194137723,0.8072593879478126,0.8893524508797319,True,True,30.0001875,0.7528391480445862,1.2770072316925507e-05,0.7146987915039062,1.2005462849629112e-05,0.3351631164550781,0.9999721646308899,0.0240143928676843,0.8155574798583984,0.5016568899154663,0.003556314157322,0.5166838765144348,0.0037410357035696,0.0111081600189208,0.9804945588111876,0.5519599318504333,0.5429819226264954,0.48458608984947205,0.2048068642616272,0.2014274001121521,0.9946606755256653
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0103.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.619782015437104,0.9123086783622374,0.3272553525119706,True,True,12.4355625,0.7233683466911316,0.9991828799247742,0.7335529327392578,0.9991742372512817,0.8556080460548401,0.999154806137085,0.1568575799465179,0.02789475210011,0.6920313239097595,0.9641581177711488,0.6859759092330933,0.970218539237976,0.090745024383068,0.6623665690422058,0.5802274346351624,0.5471723079681396,0.731377124786377,0.995502233505249,0.995600163936615,0.9930964708328247
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0004.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0295.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.5154114532413665,0.1191462289903027,0.9116766774924304,True,True,7.30575,0.6348028182983398,0.9864155650138855,0.6473742127418518,0.986311137676239,0.9188414216041565,0.9701565504074097,0.6123139262199402,0.043062575161457,0.009292397648096,0.2092145681381225,0.0095114232972264,0.2943835854530334,0.9835668802261353,0.0055926954373717,0.503939151763916,0.4976252317428589,0.9317564368247986,0.9661439061164856,0.9693053364753723,0.9643881916999817
data/raw/gtzan_unique_v2/country.00060.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.3267565267767147,0.4043868166673857,0.2491262368860438,True,True,30.013375,0.7014561295509338,1.7404676810883757e-08,0.6774795055389404,1.608656674534359e-08,0.48529985547065735,1.0,0.0261451061815023,0.8428874015808105,0.4675551056861877,0.1698915064334869,0.4915945529937744,0.1631931811571121,0.0006579447654075,0.9058895707130432,0.6040683388710022,0.5863642692565918,0.4770320951938629,0.15743443369865417,0.15121179819107056,0.9999148845672607
data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,fusion_calibration,cal_b,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9385162516182748,0.9385162516182748,,False,True,4.349375,0.7223421931266785,0.9996377229690552,0.7072666883468628,0.9996166229248047,0.5037166476249695,0.9997572302818298,0.0105284210294485,0.0509829968214035,0.8681687116622925,0.9969672560691832,0.87455153465271,0.9971534013748168,0.0757576748728752,0.8255353569984436,0.7442302107810974,0.75937420129776,0.2360304743051529,0.997387707233429,0.9972020387649536,0.9524526000022888
data/raw/gtzan_unique_v2/rock.00076.wav,fusion_calibration,cal_a,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.2731109509606886,0.2313329736285203,0.314888928292857,True,True,30.013375,0.6985673904418945,7.014359653112479e-07,0.678917646408081,6.520918987007462e-07,0.447882741689682,0.9999985098838806,0.024619361385703,0.8498983383178711,0.4991010427474975,0.014550257474184,0.5136251449584961,0.0147962812334299,0.0063898055814206,0.9260066151618958,0.526943027973175,0.5031692981719971,0.5504757761955261,0.15662264823913574,0.15413156151771545,0.9984724521636963
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav|data/raw/gtzan_unique_v2/pop.00073.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF6::GTZAN_genre_7,True,1.0,1.0,0.0,1.0,1.0,0.9253901584348656,0.9429828315530904,0.9077974853166408,True,True,37.8129375,0.7097881436347961,1.6979056454147212e-06,0.6842764019966125,1.5983719094947446e-06,0.4264715611934662,0.9999964833259583,0.0276651587337255,0.8138497471809387,0.5240018367767334,0.0095536028966307,0.5388473272323608,0.0098307887092232,0.0133472979068756,0.9471071362495422,0.6259307861328125,0.6140252351760864,0.48549720644950867,0.32205313444137573,0.3195858597755432,0.9976233839988708
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0239.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF7::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9638761715269492,0.9986005006853214,0.9291518423685772,True,True,10.3706875,0.8035640716552734,0.7606984376907349,0.7698596715927124,0.7673665881156921,0.9008204340934753,0.5599119067192078,0.4088586270809173,0.0400854125618934,0.8241147994995117,0.5839018821716309,0.8285187482833862,0.6154217720031738,0.5188637375831604,0.3782362043857574,0.6164681911468506,0.5835199356079102,0.6938457489013672,0.9077661037445068,0.9094207286834717,0.5831407308578491
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0063.wav|data/raw/gtzan_unique_v2/disco.00019.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF1::GTZAN_genre_3,True,1.0,1.0,0.0,1.0,1.0,0.7390907187402898,0.5485831591406501,0.9295982783399296,True,True,38.6360625,0.7238254547119141,5.462027729663532e-06,0.6969752311706543,5.122282800584799e-06,0.4418238699436188,0.9999827742576599,0.0206965822726488,0.8536181449890137,0.5110979080200195,0.0144323287531733,0.526719331741333,0.0148777402937412,0.0100586293265223,0.9313446879386902,0.4516618847846985,0.4396895170211792,0.5949296951293945,0.15179979801177979,0.15073131024837494,0.9949318766593933
data/raw/gtzan_unique_v2/hiphop.00021.wav,fusion_calibration,cal_c,gtzan_real_v2,GTZAN_genre_4,False,0.0,0.0,0.0,0.0,1.0,0.4679251443356054,0.5341945157648346,0.4016557729063761,True,True,30.013375,0.7477757930755615,1.7301344996667467e-05,0.7158769965171814,1.621261253603734e-05,0.33311691880226135,0.9999708533287048,0.0351154841482639,0.829805850982666,0.5291590690612793,0.0022055567242205,0.542733907699585,0.002365096937865,0.0116465808823704,0.9863328337669371,0.6352643966674805,0.6216490268707275,0.4307200014591217,0.28658783435821533,0.2851843237876892,0.9955106377601624
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0007.flac,fusion_calibration,cal_c,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0160505335575801,0.0160505335575801,,False,True,3.33,0.7118651270866394,0.49290579557418823,0.7211893200874329,0.4952526390552521,0.9732244610786438,0.06489451974630356,0.8912255764007568,0.0132048781961202,0.4214014708995819,0.1248762607574462,0.4237148463726043,0.1948486268520355,0.9994118213653564,0.0019340576836839,0.5877049565315247,0.5743953585624695,0.985602080821991,0.8164759874343872,0.8180291056632996,0.12000607699155807
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0343.wav|data/raw/gtzan_unique_v2/metal.00086.wav,fusion_calibration,cal_b,split_internal_mix,mix::WF7::GTZAN_genre_6,True,1.0,1.0,0.0,1.0,1.0,0.3849045386725773,0.3356166769123468,0.4341924004328079,True,True,36.9205625,0.7376435399055481,9.454303653910756e-05,0.7065430283546448,8.936952508520335e-05,0.35263514518737793,0.999866247177124,0.0221595112234354,0.793864905834198,0.5078755617141724,0.0006581361521966,0.5204833149909973,0.0007416346343234,0.0115076005458831,0.9920823574066162,0.5049170255661011,0.4920179843902588,0.5340771079063416,0.24096857011318207,0.2384314239025116,0.9947988390922546
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044_WF3_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0122.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF3::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.7145831291850484,0.4597436079340599,0.9694226504360368,True,True,9.7158125,0.7323616743087769,0.9990853071212769,0.7179398536682129,0.9990552663803101,0.5307667255401611,0.9988570213317871,0.2998679876327514,0.0884309634566307,0.7195048332214355,0.9987735748291016,0.7261447906494141,0.998828113079071,0.0496016666293144,0.9213093519210817,0.6639019250869751,0.6757133603096008,0.27224642038345337,0.9987948536872864,0.9986095428466797,0.9336317777633667
data/raw/gtzan_unique_v2/blues.00062.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.1711116164522911,0.1200504779643661,0.2221727549402162,True,True,30.013375,0.690965473651886,3.013381501659751e-05,0.6693835258483887,2.943382060038857e-05,0.46600040793418884,0.9999649524688721,0.0326580218970775,0.8618924021720886,0.4310071468353271,0.153944194316864,0.452375590801239,0.1481573283672332,0.0018265027320012,0.9370751976966858,0.4593246877193451,0.4382993280887604,0.6327919363975525,0.09399279952049255,0.09051458537578583,0.9990441799163818
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac|data/raw/gtzan_unique_v2/pop.00054.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_7,True,0.0,0.0,0.0,1.0,1.0,0.1866022407775532,0.2215544918654955,0.151649989689611,True,True,41.9851875,0.7063842415809631,0.000548650452401489,0.684086799621582,0.0005471647018566728,0.4427323043346405,0.9995376467704773,0.0304617974907159,0.8035674095153809,0.4158203303813934,0.0986799374222755,0.4230470657348633,0.0983169972896575,0.0224704090505838,0.8612430691719055,0.5544873476028442,0.5418561697006226,0.5181911587715149,0.19695177674293518,0.18863534927368164,0.9910925030708313
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6556926.flac,fusion_calibration,cal_b,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9996616502295254,0.9996616502295254,,False,True,1.508,0.6763774156570435,0.4709415137767792,0.6972896456718445,0.45987433195114136,0.9812940359115601,0.03480049967765808,0.7841447591781616,0.0376401096582412,0.8042028546333313,0.1191139817237854,0.7985308170318604,0.2126181572675705,0.9989978671073914,0.0002690450637601,0.5059288144111633,0.4928591251373291,0.9828259348869324,0.7943109273910522,0.7965090870857239,0.10728217661380768
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0029.flac|data/raw/gtzan_unique_v2/metal.00039.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_6,True,0.0,0.0,0.0,1.0,1.0,0.0900598254973793,0.0401297703234347,0.1399898806713239,True,True,36.3301875,0.7229509949684143,0.23200416564941406,0.694962739944458,0.2332817018032074,0.8317057490348816,0.694556713104248,0.2872628271579742,0.5898993611335754,0.2343123108148574,0.1106591895222663,0.236814796924591,0.1459335684776306,0.3983537256717682,0.3114873170852661,0.5840094685554504,0.47817760705947876,0.8643150329589844,0.41450822353363037,0.41478025913238525,0.7187333106994629
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF3::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9993967193409236,0.999530950170878,0.9992624885109694,True,True,16.556625,0.7922012805938721,0.4848676323890686,0.7664619088172913,0.4907124936580658,0.9818713665008545,0.09015826880931854,0.7188957929611206,0.0443906784057617,0.7210773229598999,0.1607582569122314,0.7277523279190063,0.2218085378408432,0.997288703918457,0.0112543432042002,0.5599609613418579,0.5491070747375488,0.9715046882629395,0.7932085990905762,0.7969555854797363,0.19513192772865295
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data/raw/gtzan_unique_v2/metal.00050.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_6,True,0.0,0.0,0.0,1.0,1.0,0.308756981319324,0.4381781114674872,0.1793358511711608,True,True,38.888375,0.6718565821647644,4.4005384552292526e-05,0.6544408798217773,4.126212661503814e-05,0.4913140833377838,0.9999048113822937,0.0593189932405948,0.8499693870544434,0.4872199892997741,0.0049067297950387,0.4898816347122192,0.0053440942429006,0.0379379130899906,0.9268247485160828,0.4392031133174896,0.4111001491546631,0.7082522511482239,0.24848344922065735,0.24837490916252136,0.9917060732841492
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0269_WF1_1.wav|data/raw/gtzan_unique_v2/rock.00006.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF1::GTZAN_genre_9,True,1.0,1.0,0.0,1.0,1.0,0.3115517397668612,0.382506681130455,0.2405967984032674,True,True,32.773,0.6956776976585388,1.814126562749152e-06,0.6803857088088989,1.7129077605204657e-06,0.49452707171440125,0.9999950528144836,0.0285102780908346,0.8628480434417725,0.4092048704624176,0.0159408748149871,0.4207149147987366,0.0164777040481567,0.0135572059080004,0.8840844035148621,0.5609979629516602,0.5259014368057251,0.5545344352722168,0.15180270373821259,0.1478525698184967,0.9974550604820251
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0066.flac|data/raw/gtzan_unique_v2/country.00036.wav,fusion_calibration,cal_b,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,True,0.0,0.0,0.0,1.0,1.0,0.087366519858313,0.0531368060437495,0.1215962336728765,True,True,30.013375,0.6907842755317688,0.000864231726154685,0.691909909248352,0.000841572298668325,0.8251206278800964,0.9973708987236023,0.4063090980052948,0.7766520977020264,0.0330502018332481,0.0765682011842727,0.0352126322686672,0.0838890671730041,0.2968741953372955,0.4322086274623871,0.48913291096687317,0.4348464012145996,0.9026184678077698,0.17107009887695312,0.16993403434753418,0.9607162475585938
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0026.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0175.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.4110256022428021,0.0400340247199621,0.7820171797656422,True,True,14.8465,0.7556183934211731,0.6795880794525146,0.7002077698707581,0.6762164831161499,0.9028147459030151,0.5573091506958008,0.4023661613464355,0.0521585345268249,0.577872097492218,0.51594078540802,0.5788734555244446,0.5587958693504333,0.501859724521637,0.0939073264598846,0.5336217880249023,0.5361334085464478,0.7202744483947754,0.880489706993103,0.8811377882957458,0.6031903028488159
data/raw/gtzan_unique_v2/disco.00067.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.2612759612394255,0.2511878316789378,0.2713640907999132,True,True,30.0001875,0.7045546770095825,2.595709474917385e-06,0.6782899498939514,2.4589835447841324e-06,0.43816712498664856,0.9999933242797852,0.0224110782146453,0.838668167591095,0.4685887098312378,0.0031553038861602,0.4729806780815124,0.0034513068385422,0.0321948044002056,0.9608017802238464,0.51778244972229,0.4873700439929962,0.5557022094726562,0.11724111437797546,0.11548569798469543,0.9970148205757141
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0014.flac,fusion_calibration,cal_b,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01888871860625,0.01888871860625,,False,True,4.92,0.7495816349983215,0.4517006278038025,0.7567206621170044,0.4520837664604187,0.9688795804977417,0.16782981157302856,0.7823730111122131,0.0188707988709211,0.0388568826019763,0.2443444281816482,0.04153298959136,0.332326740026474,0.9987449645996094,0.0095481146126985,0.5865317583084106,0.5758240222930908,0.9521345496177673,0.7695038318634033,0.7676336765289307,0.16232556104660034
data/raw/gtzan_unique_v2/rock.00086.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.6996812370396375,0.5812442339271017,0.8181182401521733,True,True,30.013375,0.7189394235610962,4.705990068032406e-05,0.695638120174408,4.51709347544238e-05,0.478002667427063,0.9999114871025085,0.0263799577951431,0.8186197280883789,0.4482137560844421,0.0051825316622853,0.4600269496440887,0.0056083193048834,0.0682475492358207,0.9512246251106262,0.526671826839447,0.48313623666763306,0.7274975776672363,0.1794709861278534,0.17766886949539185,0.9922245144844055
