path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\4f69034cbd1e222d53a5ca64ab0ca92e9932a0b8efebbe5e7636c5e5049bbfc8.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_03,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_03_f000011,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,4f69034cbd1e222d53a5ca64ab0ca92e9932a0b8efebbe5e7636c5e5049bbfc8,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_03_f000011.wav,4f69034cbd1e222d53a5ca64ab0ca92e9932a0b8efebbe5e7636c5e5049bbfc8,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_03,dorothy_and_wizard_oz_03_f000011,dorothy_and_wizard_oz_03_f000011,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\251c84e64c6f5108913f29c7636ef9d5ec53e5ef295e2e5b2c469d292413cf2a.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_09,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_09_f000127,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,251c84e64c6f5108913f29c7636ef9d5ec53e5ef295e2e5b2c469d292413cf2a,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_09_f000127.wav,251c84e64c6f5108913f29c7636ef9d5ec53e5ef295e2e5b2c469d292413cf2a,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_09,dorothy_and_wizard_oz_09_f000127,dorothy_and_wizard_oz_09_f000127,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\df08bd2df60003a498b69512311c811d5e85591934a2c6726ab25b9009cbd34d.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_16,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_16_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,df08bd2df60003a498b69512311c811d5e85591934a2c6726ab25b9009cbd34d,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_16_f000035.wav,df08bd2df60003a498b69512311c811d5e85591934a2c6726ab25b9009cbd34d,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_16,dorothy_and_wizard_oz_16_f000035,dorothy_and_wizard_oz_16_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\d069d643b68113685c77971b643b74257506e97fab75e8a583e5b25ea1dd9084.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_16,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_16_f000007,mlaad_tiny::en::emerald_city_of_oz_16_f000007,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d069d643b68113685c77971b643b74257506e97fab75e8a583e5b25ea1dd9084,mlaad_tiny::en::emerald_city_of_oz_16_f000007,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\emerald_city_of_oz_16_f000007.wav,d069d643b68113685c77971b643b74257506e97fab75e8a583e5b25ea1dd9084,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_16,emerald_city_of_oz_16_f000007,emerald_city_of_oz_16_f000007,mlaad_tiny::en::emerald_city_of_oz_16_f000007,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\cfb84d7de21fb1dc195337d3ea5b1c234d41f0bce755eef8cffbae8be09c4b8e.wav,1,1,0,1,0,mlaad::hunters_space_02,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_02_f000110,mlaad_tiny::en::hunters_space_02_f000110,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,cfb84d7de21fb1dc195337d3ea5b1c234d41f0bce755eef8cffbae8be09c4b8e,mlaad_tiny::en::hunters_space_02_f000110,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\hunters_space_02_f000110.wav,cfb84d7de21fb1dc195337d3ea5b1c234d41f0bce755eef8cffbae8be09c4b8e,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_02,hunters_space_02_f000110,hunters_space_02_f000110,mlaad_tiny::en::hunters_space_02_f000110,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\982d64d3919e7e54be0c839df41761146a46b6b7f06ffcd53e2774f1b0629852.wav,1,1,0,1,0,mlaad::hunters_space_10,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_10_f000009,mlaad_tiny::en::hunters_space_10_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,982d64d3919e7e54be0c839df41761146a46b6b7f06ffcd53e2774f1b0629852,mlaad_tiny::en::hunters_space_10_f000009,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\hunters_space_10_f000009.wav,982d64d3919e7e54be0c839df41761146a46b6b7f06ffcd53e2774f1b0629852,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_10,hunters_space_10_f000009,hunters_space_10_f000009,mlaad_tiny::en::hunters_space_10_f000009,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\34040ba0552a0197e1b823546a1cb9fd5ef6f7fdb441722f7f82791b4f3ac77e.wav,1,1,0,1,0,mlaad::jane_eyre_02,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_02_f000021,mlaad_tiny::en::jane_eyre_02_f000021,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,34040ba0552a0197e1b823546a1cb9fd5ef6f7fdb441722f7f82791b4f3ac77e,mlaad_tiny::en::jane_eyre_02_f000021,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_02_f000021.wav,34040ba0552a0197e1b823546a1cb9fd5ef6f7fdb441722f7f82791b4f3ac77e,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::jane_eyre_02,jane_eyre_02_f000021,jane_eyre_02_f000021,mlaad_tiny::en::jane_eyre_02_f000021,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\32112d53e2b1d6f2e97ff1b9ce27eed83fea99f9a9b56821bd0d182baa16c620.wav,1,1,0,1,0,mlaad::jane_eyre_03,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_03_f000013,mlaad_tiny::en::jane_eyre_03_f000013,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,32112d53e2b1d6f2e97ff1b9ce27eed83fea99f9a9b56821bd0d182baa16c620,mlaad_tiny::en::jane_eyre_03_f000013,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_03_f000013.wav,32112d53e2b1d6f2e97ff1b9ce27eed83fea99f9a9b56821bd0d182baa16c620,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::jane_eyre_03,jane_eyre_03_f000013,jane_eyre_03_f000013,mlaad_tiny::en::jane_eyre_03_f000013,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\64d30f14cc7cbe76cecc89f5039ec401b428ce978d558d7bc925fa1ae4bcf3f7.wav,1,1,0,1,0,mlaad::jane_eyre_04,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_04_f000138,mlaad_tiny::en::jane_eyre_04_f000138,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,64d30f14cc7cbe76cecc89f5039ec401b428ce978d558d7bc925fa1ae4bcf3f7,mlaad_tiny::en::jane_eyre_04_f000138,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_04_f000138.wav,64d30f14cc7cbe76cecc89f5039ec401b428ce978d558d7bc925fa1ae4bcf3f7,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::jane_eyre_04,jane_eyre_04_f000138,jane_eyre_04_f000138,mlaad_tiny::en::jane_eyre_04_f000138,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43.wav,1,1,0,1,0,mlaad::jane_eyre_05,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000137,mlaad_tiny::en::jane_eyre_05_f000137,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43,mlaad_tiny::en::jane_eyre_05_f000137,train,not_applicable,not_applicable,,,MLAAD::suno_bark,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_05_f000137.wav,e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::jane_eyre_05,jane_eyre_05_f000137,jane_eyre_05_f000137,mlaad_tiny::en::jane_eyre_05_f000137,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\396eae42748f62c9ed080eea88d2cc3bcd82db32ca7e63fa661c2242fcc07332.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_02,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_02_f000009,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,396eae42748f62c9ed080eea88d2cc3bcd82db32ca7e63fa661c2242fcc07332,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000009,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\dorothy_and_wizard_oz_02_f000009.wav,396eae42748f62c9ed080eea88d2cc3bcd82db32ca7e63fa661c2242fcc07332,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_02,dorothy_and_wizard_oz_02_f000009,dorothy_and_wizard_oz_02_f000009,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000009,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\505788cbf28c96c3812943afdea934defed3ebe4ee3b2fbe4addd1879a4c4a24.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_12,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_12_f000071,mlaad_tiny::en::dorothy_and_wizard_oz_12_f000071,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,505788cbf28c96c3812943afdea934defed3ebe4ee3b2fbe4addd1879a4c4a24,mlaad_tiny::en::dorothy_and_wizard_oz_12_f000071,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\dorothy_and_wizard_oz_12_f000071.wav,505788cbf28c96c3812943afdea934defed3ebe4ee3b2fbe4addd1879a4c4a24,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_12,dorothy_and_wizard_oz_12_f000071,dorothy_and_wizard_oz_12_f000071,mlaad_tiny::en::dorothy_and_wizard_oz_12_f000071,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\d880f814af16668433971a6fe1a1a1b94a91ac9947944dfbcb2414985ef99cd9.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_19,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_19_f000025,mlaad_tiny::en::dorothy_and_wizard_oz_19_f000025,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d880f814af16668433971a6fe1a1a1b94a91ac9947944dfbcb2414985ef99cd9,mlaad_tiny::en::dorothy_and_wizard_oz_19_f000025,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\dorothy_and_wizard_oz_19_f000025.wav,d880f814af16668433971a6fe1a1a1b94a91ac9947944dfbcb2414985ef99cd9,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_19,dorothy_and_wizard_oz_19_f000025,dorothy_and_wizard_oz_19_f000025,mlaad_tiny::en::dorothy_and_wizard_oz_19_f000025,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\5258ad3477dbe9b35bad344bf2352f97c9121d409c5862b3352de5ccc9596bab.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_20,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_20_f000022,mlaad_tiny::en::dorothy_and_wizard_oz_20_f000022,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,5258ad3477dbe9b35bad344bf2352f97c9121d409c5862b3352de5ccc9596bab,mlaad_tiny::en::dorothy_and_wizard_oz_20_f000022,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\dorothy_and_wizard_oz_20_f000022.wav,5258ad3477dbe9b35bad344bf2352f97c9121d409c5862b3352de5ccc9596bab,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::dorothy_and_wizard_oz_20,dorothy_and_wizard_oz_20_f000022,dorothy_and_wizard_oz_20_f000022,mlaad_tiny::en::dorothy_and_wizard_oz_20_f000022,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\dd7eb7ea3a907a269a9cc44e5c188abb4d39de0aea127530404cce0a9ac4d82e.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000100,mlaad_tiny::en::emerald_city_of_oz_07_f000100,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,dd7eb7ea3a907a269a9cc44e5c188abb4d39de0aea127530404cce0a9ac4d82e,mlaad_tiny::en::emerald_city_of_oz_07_f000100,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\emerald_city_of_oz_07_f000100.wav,dd7eb7ea3a907a269a9cc44e5c188abb4d39de0aea127530404cce0a9ac4d82e,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::emerald_city_of_oz_07,emerald_city_of_oz_07_f000100,emerald_city_of_oz_07_f000100,mlaad_tiny::en::emerald_city_of_oz_07_f000100,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\fd66737fab9bbdbe1aec15e432c81f3b4005b5533b710b20a911a525eaee4259.wav,1,1,0,1,0,mlaad::hunters_space_12,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_12_f000024,mlaad_tiny::en::hunters_space_12_f000024,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,fd66737fab9bbdbe1aec15e432c81f3b4005b5533b710b20a911a525eaee4259,mlaad_tiny::en::hunters_space_12_f000024,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\hunters_space_12_f000024.wav,fd66737fab9bbdbe1aec15e432c81f3b4005b5533b710b20a911a525eaee4259,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_12,hunters_space_12_f000024,hunters_space_12_f000024,mlaad_tiny::en::hunters_space_12_f000024,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\9fdf50ecccfd47060723f762eb6c7535f41a094b307b3bcbce94bb34fca0bd44.wav,1,1,0,1,0,mlaad::hunters_space_19,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_19_f000042,mlaad_tiny::en::hunters_space_19_f000042,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,9fdf50ecccfd47060723f762eb6c7535f41a094b307b3bcbce94bb34fca0bd44,mlaad_tiny::en::hunters_space_19_f000042,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\hunters_space_19_f000042.wav,9fdf50ecccfd47060723f762eb6c7535f41a094b307b3bcbce94bb34fca0bd44,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::hunters_space_19,hunters_space_19_f000042,hunters_space_19_f000042,mlaad_tiny::en::hunters_space_19_f000042,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\b293da512a35afe0e43557bade7f8780e477e13efe65ea4d70a82d5de440c673.wav,1,1,0,1,0,mlaad::jane_eyre_13,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_13_f000059,mlaad_tiny::en::jane_eyre_13_f000059,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,b293da512a35afe0e43557bade7f8780e477e13efe65ea4d70a82d5de440c673,mlaad_tiny::en::jane_eyre_13_f000059,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\jane_eyre_13_f000059.wav,b293da512a35afe0e43557bade7f8780e477e13efe65ea4d70a82d5de440c673,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::jane_eyre_13,jane_eyre_13_f000059,jane_eyre_13_f000059,mlaad_tiny::en::jane_eyre_13_f000059,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\3a90c64ea95367ad36986917a662b5e2e897f7f29f8f6121f12a95e9612f55c7.wav,1,1,0,1,0,mlaad::jane_eyre_19,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_19_f000225,mlaad_tiny::en::jane_eyre_19_f000225,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3a90c64ea95367ad36986917a662b5e2e897f7f29f8f6121f12a95e9612f55c7,mlaad_tiny::en::jane_eyre_19_f000225,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\jane_eyre_19_f000225.wav,3a90c64ea95367ad36986917a662b5e2e897f7f29f8f6121f12a95e9612f55c7,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::jane_eyre_19,jane_eyre_19_f000225,jane_eyre_19_f000225,mlaad_tiny::en::jane_eyre_19_f000225,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\133b886668095dd4e418143c215c646fd526d22f6ed34f4c5d37a688b376a553.wav,1,1,0,1,0,mlaad::jane_eyre_21,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_21_f000014,mlaad_tiny::en::jane_eyre_21_f000014,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,133b886668095dd4e418143c215c646fd526d22f6ed34f4c5d37a688b376a553,mlaad_tiny::en::jane_eyre_21_f000014,train,not_applicable,not_applicable,,,MLAAD::zonosTTS-v0.1,,,,,,,,,,,,,cal_v13,data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\jane_eyre_21_f000014.wav,133b886668095dd4e418143c215c646fd526d22f6ed34f4c5d37a688b376a553,APPROVED,9143e5ea709575ebab6bec52840a1043aada7bb1,en,mlaad::jane_eyre_21,jane_eyre_21_f000014,jane_eyre_21_f000014,mlaad_tiny::en::jane_eyre_21_f000014,none,-1
