path,source,generator,calibration_fold,voice_present,music_present,vp_panns_16k,mp_panns_16k,vp_panns_legacy,mp_panns_legacy,vp_model,mp_model
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0067.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_c,1,1,0.8103469610214233,0.033939290791749954,0.5017186403274536,0.5028151273727417,0.9038629531860352,0.1027461290359497
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav|data\raw\fake_music_generated\fake_music_MusicGen_0082.wav,split_internal_mix,mix::WF6::MusicGen,cal_c,1,1,0.7926173806190491,0.16289785504341125,0.5025299787521362,0.5047756433486938,0.9643559455871582,0.2455983310937881
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav,wavefake_ajay,WF3,cal_b,1,0,0.7968313694000244,0.025924205780029297,0.5025560855865479,0.5052092671394348,0.962861180305481,0.1776127517223358
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00074.wav,split_internal_mix,mix::R::GTZAN_genre_2,cal_a,1,1,0.2844250500202179,0.5933687090873718,0.5015798211097717,0.5034583210945129,0.8846269249916077,0.711523711681366
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/blues.00066.wav,split_internal_mix,mix::R::GTZAN_genre_0,cal_a,1,1,0.19780121743679047,0.8064958453178406,0.5011991858482361,0.502417802810669,0.7958037853240967,0.9998862743377686
data/raw/gtzan_unique_v2/blues.00080.wav,gtzan_real_v2,GTZAN_genre_0,cal_c,0,1,0.01772914081811905,0.8681793212890625,0.5015278458595276,0.5028436183929443,0.6787089705467224,0.9999961853027344
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0190.wav|data/raw/gtzan_unique_v2/reggae.00040.wav,split_internal_mix,mix::WF7::GTZAN_genre_8,cal_a,1,1,0.07273513078689575,0.6409171223640442,0.501253604888916,0.5023271441459656,0.8579315543174744,0.9951415061950684
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100_WF7_1.wav|data/raw/gtzan_unique_v2/pop.00045.wav,split_internal_mix,mix::WF7::GTZAN_genre_7,cal_a,1,1,0.38626715540885925,0.7768108248710632,0.5014517903327942,0.5026912093162537,0.8725367188453674,0.9988171458244324
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/pop.00019.wav,split_internal_mix,mix::R::GTZAN_genre_7,cal_a,1,1,0.026213644072413445,0.7926176190376282,0.501264750957489,0.5024247169494629,0.7573959231376648,0.9999637603759766
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044_WF3_1.wav|data/raw/gtzan_unique_v2/rock.00084.wav,split_internal_mix,mix::WF3::GTZAN_genre_9,cal_c,1,1,0.020766908302903175,0.8347068428993225,0.5007646083831787,0.5013865232467651,0.8576019406318665,0.9999960064888
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0050.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.8196594715118408,0.026945222169160843,0.5030364990234375,0.5058157444000244,0.9507080912590028,0.0519375242292881
data/raw/gtzan_unique_v2/blues.00071.wav,gtzan_real_v2,GTZAN_genre_0,cal_b,0,1,0.030973076820373535,0.8284991383552551,0.5009720921516418,0.5018742680549622,0.7882471084594727,0.9999997615814208
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8897400.flac,asvspoof2019,A01,cal_b,1,0,0.792527973651886,0.019016418606042862,0.5023175477981567,0.5037634968757629,0.966985821723938,0.0632159635424614
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data/raw/gtzan_unique_v2/metal.00069.wav,split_internal_mix,mix::WF7::GTZAN_genre_6,cal_a,1,1,0.016450928524136543,0.820910632610321,0.5010116100311279,0.5018379092216492,0.7552438378334045,0.999993860721588
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044_WF3_1.wav|data/raw/gtzan_unique_v2/pop.00029.wav,split_internal_mix,mix::WF3::GTZAN_genre_7,cal_c,1,1,0.04240855947136879,0.7670660018920898,0.5010375380516052,0.5019277334213257,0.8454493880271912,0.9999523758888244
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0038.flac|data/raw/gtzan_unique_v2/rock.00086.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,cal_b,1,1,0.23697493970394135,0.7031599879264832,0.5015177726745605,0.5028306841850281,0.8920741081237793,0.7754164338111877
data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,fake_music_generated,AudioLDM2,cal_a,0,1,0.01721147820353508,0.023251842707395554,0.5014973878860474,0.5021663904190063,0.6806190609931946,0.9999589920043944
data/raw/gtzan_unique_v2/rock.00079.wav,gtzan_real_v2,GTZAN_genre_9,cal_c,0,1,0.018581554293632507,0.8479093909263611,0.5010308623313904,0.5019746422767639,0.7991685271263123,0.999958336353302
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.41250136494636536,0.031606465578079224,0.5024518966674805,0.5040822625160217,0.8336892127990723,0.5571613907814026
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6556926.flac|data/raw/gtzan_unique_v2/country.00039.wav,split_internal_mix,mix::A01::GTZAN_genre_2,cal_b,1,1,0.019522616639733315,0.8678492903709412,0.5010225176811218,0.502220630645752,0.7835740447044373,0.9999931454658508
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0021.flac|data/raw/gtzan_unique_v2/reggae.00075.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,cal_b,1,1,0.2820519804954529,0.8310799598693848,0.5013286471366882,0.5027166604995728,0.8637320399284363,0.9853724837303162
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9457505.flac|data\raw\fake_music_generated\fake_music_MusicGen_0226.wav,split_internal_mix,mix::bonafide::MusicGen,cal_b,1,1,0.3122413158416748,0.03800079599022865,0.5016410946846008,0.5024391412734985,0.7631596326828003,0.9975783228874208
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,split_internal_mix,mix::WF5::AudioLDM2,cal_a,1,1,0.07411012053489685,0.012376085855066776,0.5016332268714905,0.5025622248649597,0.7548245191574097,0.9988778233528136
data/raw/gtzan_unique_v2/pop.00049.wav,gtzan_real_v2,GTZAN_genre_7,cal_b,0,1,0.033676501363515854,0.8630968928337097,0.5014191269874573,0.5023937821388245,0.7506675720214844,0.9999987483024596
data/raw/gtzan_unique_v2/classical.00090.wav,gtzan_real_v2,GTZAN_genre_1,cal_b,0,1,0.02451791614294052,0.7447405457496643,0.5022730827331543,0.502936840057373,0.725641667842865,1.0
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.8097857236862183,0.02848268672823906,0.5024521350860596,0.5049848556518555,0.9427377581596376,0.1061618775129318
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001_WF4_1.wav|data/raw/gtzan_unique_v2/metal.00039.wav,split_internal_mix,mix::WF4::GTZAN_genre_6,cal_c,1,1,0.5741564631462097,0.7899945378303528,0.5017494559288025,0.5026379823684692,0.8404737114906311,0.9978459477424622
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0014.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.8271217942237854,0.03095935471355915,0.5039019584655762,0.5071680545806885,0.952528953552246,0.0892635211348533
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0277.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_b,1,1,0.2845657467842102,0.04255006089806557,0.5024248361587524,0.5035847425460815,0.7258877158164978,0.999848246574402
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0343.wav,wavefake_ajay,WF7,cal_b,1,0,0.806713879108429,0.02983701601624489,0.5027764439582825,0.5049967169761658,0.9552769660949708,0.115709088742733
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0356.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0263.wav,split_internal_mix,mix::WF5::AudioLDM2,cal_c,1,1,0.3999726474285126,0.17103761434555054,0.502019464969635,0.5032134652137756,0.8620622754096985,0.9985380172729492
data/raw/gtzan_unique_v2/pop.00045.wav,gtzan_real_v2,GTZAN_genre_7,cal_a,0,1,0.05091297626495361,0.811579704284668,0.5013256669044495,0.5025103092193604,0.7413291335105896,0.9999982714653016
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.5376600027084351,0.4245334565639496,0.5020905137062073,0.5036928653717041,0.9033794403076172,0.97502201795578
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav|data/raw/gtzan_unique_v2/rock.00054.wav,split_internal_mix,mix::WF2::GTZAN_genre_9,cal_c,1,1,0.05871512368321419,0.8286203742027283,0.5010824203491211,0.5020955204963684,0.7630572319030762,0.9999974370002748
data/raw/gtzan_unique_v2/metal.00027.wav,gtzan_real_v2,GTZAN_genre_6,cal_a,0,1,0.01998733915388584,0.8639447093009949,0.5014790892601013,0.5027344226837158,0.7479524612426758,0.999575138092041
data/raw/gtzan_unique_v2/pop.00042.wav,gtzan_real_v2,GTZAN_genre_7,cal_b,0,1,0.022523894906044006,0.8337370753288269,0.5013887882232666,0.5026636719703674,0.6494222283363342,0.9999684691429138
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0162.wav|data/raw/gtzan_unique_v2/pop.00011.wav,split_internal_mix,mix::WF7::GTZAN_genre_7,cal_b,1,1,0.2870647609233856,0.5740525722503662,0.5018325448036194,0.5037075877189636,0.8701605796813965,0.7061254382133484
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav,wavefake_ajay,WF2,cal_a,1,0,0.7973945140838623,0.02526627853512764,0.5029739737510681,0.5054170489311218,0.9563514590263368,0.1512771844863891
data/raw/gtzan_unique_v2/metal.00003.wav,gtzan_real_v2,GTZAN_genre_6,cal_a,0,1,0.03152189031243324,0.8348002433776855,0.5013186931610107,0.5026333928108215,0.7685293555259705,0.9999787211418152
data/raw/gtzan_unique_v2/rock.00007.wav,gtzan_real_v2,GTZAN_genre_9,cal_b,0,1,0.017102038487792015,0.7952650189399719,0.5012311935424805,0.5020760893821716,0.743445634841919,0.9999920725822448
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0012.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.8341637849807739,0.03352748975157738,0.5025900602340698,0.5044952630996704,0.9538999795913696,0.1085578054189682
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0227.wav,split_internal_mix,mix::A01::AudioLDM2,cal_b,1,1,0.3062437176704407,0.01804126426577568,0.5025104880332947,0.5042147040367126,0.8805691599845886,0.9176241755485536
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0004.flac|data/raw/gtzan_unique_v2/rock.00054.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,cal_c,1,1,0.3818012475967407,0.8282553553581238,0.5013102889060974,0.5027420520782471,0.8846469521522522,0.997880756855011
data/raw/gtzan_unique_v2/disco.00098.wav,gtzan_real_v2,GTZAN_genre_3,cal_c,0,1,0.04098653793334961,0.8779440522193909,0.5009433627128601,0.5018043518066406,0.8254840970039368,0.9995190501213074
data/raw/gtzan_unique_v2/pop.00089.wav,gtzan_real_v2,GTZAN_genre_7,cal_c,0,1,0.029523691162467003,0.8484447598457336,0.501269519329071,0.5026426911354065,0.7254142165184021,0.9998998045921326
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,split_internal_mix,mix::WF7::AudioLDM2,cal_a,1,1,0.6917986869812012,0.06420355290174484,0.5033290386199951,0.5059128999710083,0.9648938179016112,0.3459232747554779
data/raw/gtzan_unique_v2/country.00074.wav,gtzan_real_v2,GTZAN_genre_2,cal_a,0,1,0.03398234024643898,0.8689687848091125,0.5012215971946716,0.5022881627082825,0.7659780383110046,0.999999225139618
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8897400.flac|data/raw/gtzan_unique_v2/rock.00039.wav,split_internal_mix,mix::A01::GTZAN_genre_9,cal_b,1,1,0.23946481943130493,0.6620251536369324,0.5014520883560181,0.5023869276046753,0.8707075119018555,0.6833782196044922
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0187.wav|data/raw/gtzan_unique_v2/reggae.00040.wav,split_internal_mix,mix::WF4::GTZAN_genre_8,cal_a,1,1,0.05954672023653984,0.7028160691261292,0.5012502074241638,0.5022748112678528,0.8546271920204163,0.9974541068077089
data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,fake_music_generated,AudioLDM2,cal_c,0,1,0.010822175070643425,0.016101742163300514,0.5015134811401367,0.5023612976074219,0.6623901128768921,0.999570906162262
data/raw/gtzan_unique_v2/blues.00097.wav,gtzan_real_v2,GTZAN_genre_0,cal_c,0,1,0.03662065416574478,0.8647060990333557,0.5012717247009277,0.5022560954093933,0.7426372170448303,0.9999915957450868
data\raw\fake_music_generated\fake_music_MusicGen_0052.wav,fake_music_generated,MusicGen,cal_a,0,1,0.017171308398246765,0.016989251598715782,0.5011647343635559,0.5018852353096008,0.6751747727394104,0.9999464750289916
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0375.wav|data/raw/gtzan_unique_v2/pop.00020.wav,split_internal_mix,mix::R::GTZAN_genre_7,cal_c,1,1,0.32196497917175293,0.8355019092559814,0.5023419857025146,0.5039200782775879,0.8645150065422058,0.9892799854278564
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0013.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.7554003596305847,0.02749899961054325,0.5030814409255981,0.5054464340209961,0.934676468372345,0.0991292670369148
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data/raw/gtzan_unique_v2/classical.00002.wav,split_internal_mix,mix::WF7::GTZAN_genre_1,cal_a,1,1,0.018102267757058144,0.6626509428024292,0.5012578368186951,0.502085268497467,0.7447898387908936,1.0
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/rock.00015.wav,split_internal_mix,mix::R::GTZAN_genre_9,cal_a,1,1,0.3972298800945282,0.5080893039703369,0.5017648339271545,0.5032874941825867,0.9000076651573181,0.7052127718925476
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0011.flac|data/raw/gtzan_unique_v2/jazz.00099.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,cal_c,1,1,0.21862097084522247,0.6638901233673096,0.501769483089447,0.5033698678016663,0.7923962473869324,0.999992847442627
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data/raw/gtzan_unique_v2/disco.00052.wav,split_internal_mix,mix::WF7::GTZAN_genre_3,cal_a,1,1,0.01716340146958828,0.8574187159538269,0.5013852715492249,0.5026690363883972,0.7778182029724121,0.9999969601631165
data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.8040554523468018,0.024279989302158356,0.502668023109436,0.5046181678771973,0.94308340549469,0.1167599931359291
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data/raw/gtzan_unique_v2/reggae.00060.wav,split_internal_mix,mix::A01::GTZAN_genre_8,cal_b,1,1,0.20816421508789062,0.8498833775520325,0.5013515949249268,0.5023407340049744,0.8096697926521301,0.9974334239959716
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data/raw/gtzan_unique_v2/blues.00025.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,cal_c,1,1,0.10099483281373978,0.820964515209198,0.5019159317016602,0.5033244490623474,0.7941542267799377,0.9994396567344666
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113_WF5_1.wav,wavefake_ajay,WF5,cal_a,1,0,0.7776839733123779,0.019785908982157707,0.5030109286308289,0.5058361887931824,0.9673845171928406,0.0857583135366439
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0026.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.7920712232589722,0.025912227109074593,0.5032052397727966,0.5054786205291748,0.9224923849105836,0.1471127271652221
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.8044072389602661,0.029245086014270782,0.502628743648529,0.5053246021270752,0.952165424823761,0.1232948899269104
data\raw\fake_music_generated\fake_music_MusicGen_0278.wav,fake_music_generated,MusicGen,cal_b,0,1,0.015562842600047588,0.013914838433265686,0.5013427138328552,0.5022395253181458,0.6698712706565857,0.9999641180038452
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5636788.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0161.wav,split_internal_mix,mix::A01::AudioLDM2,cal_b,1,1,0.009972533211112022,0.022280378267169,0.50113445520401,0.5018594861030579,0.6695995330810547,0.9999599456787108
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0154.wav,split_internal_mix,mix::LibriSpeech::MusicGen,cal_c,1,1,0.015727439895272255,0.01425227988511324,0.5015360713005066,0.5032821893692017,0.7376949787139893,0.9976689219474792
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0162.wav|data\raw\fake_music_generated\fake_music_MusicGen_0290.wav,split_internal_mix,mix::WF7::MusicGen,cal_b,1,1,0.013314994983375072,0.030918151140213013,0.5011866688728333,0.5016971230506897,0.6593021154403687,0.9998076558113098
data/raw/gtzan_unique_v2/blues.00047.wav,gtzan_real_v2,GTZAN_genre_0,cal_c,0,1,0.01721191219985485,0.8733307719230652,0.5008109211921692,0.5015215277671814,0.7773154377937317,0.9999995231628418
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9110555.flac,asvspoof2019,bonafide,cal_b,1,0,0.848587155342102,0.010921796783804893,0.5025225877761841,0.5059376358985901,0.9735671281814576,0.0725325420498848
data/raw/gtzan_unique_v2/reggae.00060.wav,gtzan_real_v2,GTZAN_genre_8,cal_b,0,1,0.028377240523695946,0.8579487800598145,0.5020412802696228,0.5030889511108398,0.8090326189994812,0.999989688396454
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0178.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,split_internal_mix,mix::WF7::MusicGen,cal_b,1,1,0.2737239897251129,0.018601542338728905,0.5015690326690674,0.5023220777511597,0.7729600667953491,0.9973334074020386
data\raw\fake_music_generated\fake_music_AudioLDM2_0277.wav,fake_music_generated,AudioLDM2,cal_b,0,1,0.017161622643470764,0.03543657064437866,0.5015410780906677,0.5023102760314941,0.6619130373001099,0.9999819993972778
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0009.flac|data/raw/gtzan_unique_v2/rock.00072.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,cal_c,1,1,0.026996394619345665,0.8422322273254395,0.5011498332023621,0.5020741820335388,0.7482597231864929,0.9999985694885254
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9457505.flac,asvspoof2019,bonafide,cal_b,1,0,0.8214331269264221,0.011795004829764366,0.5022522211074829,0.5051392316818237,0.9462265968322754,0.1100790351629257
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0001.flac|data/raw/gtzan_unique_v2/reggae.00053.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,cal_c,1,1,0.025045126676559448,0.8670918941497803,0.5013025999069214,0.5024423599243164,0.8454974293708801,0.9980106353759766
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0242.wav|data/raw/gtzan_unique_v2/rock.00006.wav,split_internal_mix,mix::WF2::GTZAN_genre_9,cal_c,1,1,0.03880930691957474,0.8714815974235535,0.5010884404182434,0.5019652247428894,0.8267415165901184,0.9999305605888368
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav|data/raw/gtzan_unique_v2/classical.00037.wav,split_internal_mix,mix::WF4::GTZAN_genre_1,cal_a,1,1,0.2826053202152252,0.41938576102256775,0.5017374157905579,0.5038719177246094,0.906080424785614,0.7137846946716309
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0063.wav,wavefake_ajay,WF1,cal_c,1,0,0.7916865348815918,0.03429148346185684,0.502844512462616,0.5048616528511047,0.971836507320404,0.1102968603372573
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0028.flac|data/raw/gtzan_unique_v2/classical.00090.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_1,cal_b,1,1,0.02363928221166134,0.7288517951965332,0.5012905597686768,0.5020949244499207,0.6368024349212646,0.9999998211860656
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001_WF4_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,split_internal_mix,mix::WF4::AudioLDM2,cal_c,1,1,0.1018628254532814,0.02669745683670044,0.5027503967285156,0.5038784742355347,0.8002597689628601,0.9975048303604126
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0119.wav,wavefake_ajay,WF7,cal_b,1,0,0.8267249464988708,0.030428694561123848,0.5023740530014038,0.504516065120697,0.9556364417076112,0.0955032408237457
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac|data\raw\fake_music_generated\fake_music_MusicGen_0082.wav,split_internal_mix,mix::LibriSpeech::MusicGen,cal_c,1,1,0.02184210903942585,0.04911570996046066,0.5033520460128784,0.5052651166915894,0.8032654523849487,0.9998974204063416
data\raw\fake_music_generated\fake_music_MusicGen_0290.wav,fake_music_generated,MusicGen,cal_b,0,1,0.013192412443459034,0.03475498408079147,0.5013675093650818,0.5019837021827698,0.6726611256599426,0.999827206134796
data/raw/gtzan_unique_v2/blues.00078.wav,gtzan_real_v2,GTZAN_genre_0,cal_b,0,1,0.03346863016486168,0.9079915881156921,0.5017113089561462,0.5031864047050476,0.6647160649299622,0.999988615512848
data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,fake_music_generated,AudioLDM2,cal_a,0,1,0.014712471514940262,0.028120897710323334,0.5012725591659546,0.5017134547233582,0.6649637222290039,0.999757707118988
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00088.wav,split_internal_mix,mix::R::GTZAN_genre_1,cal_a,1,1,0.27050888538360596,0.4113962650299072,0.5021032691001892,0.5048842430114746,0.9002615809440613,0.7108834385871887
data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,fake_music_generated,AudioLDM2,cal_c,0,1,0.016431445255875587,0.014559375122189522,0.501418948173523,0.5018925666809082,0.6388963460922241,0.9998511075973512
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.6591221690177917,0.5582067966461182,0.502008855342865,0.5033277273178101,0.8719894289970398,0.9769549369812012
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0171.wav,split_internal_mix,mix::WF7::AudioLDM2,cal_c,1,1,0.014793192967772484,0.020645733922719955,0.5018564462661743,0.5027010440826416,0.719192624092102,0.9999557733535768
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0039.flac|data/raw/gtzan_unique_v2/blues.00078.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,cal_b,1,1,0.2834753096103668,0.610988974571228,0.5016382336616516,0.502740204334259,0.8911082744598389,0.7472843527793884
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav|data/raw/gtzan_unique_v2/disco.00098.wav,split_internal_mix,mix::WF2::GTZAN_genre_3,cal_c,1,1,0.04112841561436653,0.8845164179801941,0.5010347366333008,0.5020102858543396,0.7974651455879211,0.999636709690094
data/raw/gtzan_unique_v2/metal.00069.wav,gtzan_real_v2,GTZAN_genre_6,cal_a,0,1,0.016760503873229027,0.8242513537406921,0.500887930393219,0.5015897750854492,0.7845696806907654,0.999991238117218
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0008.flac|data/raw/gtzan_unique_v2/reggae.00030.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,cal_c,1,1,0.035423729568719864,0.8834466338157654,0.5019234418869019,0.503628134727478,0.8999381065368652,0.9918184280395508
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0257.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,split_internal_mix,mix::R::AudioLDM2,cal_c,1,1,0.6631761193275452,0.41207394003868103,0.5031886100769043,0.5058431625366211,0.95931875705719,0.815638542175293
data/raw/gtzan_unique_v2/rock.00030.wav,gtzan_real_v2,GTZAN_genre_9,cal_b,0,1,0.0627933219075203,0.8853294253349304,0.50104159116745,0.5020268559455872,0.810060441493988,0.9999547004699708
data\raw\fake_music_generated\fake_music_AudioLDM2_0171.wav,fake_music_generated,AudioLDM2,cal_c,0,1,0.018983101472258568,0.021228544414043427,0.5016126036643982,0.5023685693740845,0.6793568134307861,0.9999792575836182
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data/raw/gtzan_unique_v2/classical.00037.wav,split_internal_mix,mix::WF7::GTZAN_genre_1,cal_a,1,1,0.28215688467025757,0.4206618368625641,0.5020861029624939,0.5042888522148132,0.8870026469230652,0.7391500473022461
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/disco.00022.wav,split_internal_mix,mix::R::GTZAN_genre_3,cal_a,1,1,0.019733846187591553,0.8430900573730469,0.5010725259780884,0.5020597577095032,0.7774426937103271,0.9999051690101624
data/raw/gtzan_unique_v2/blues.00098.wav,gtzan_real_v2,GTZAN_genre_0,cal_a,0,1,0.023532496765255928,0.8650743961334229,0.5011119842529297,0.5022401213645935,0.7562422156333923,0.9999950528144836
