path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment,mix_state,mix_mode,mix_snr_db,mix_crossfade_sec,mix_overlap_fraction,mix_gap_sec,mix_voice_gain_db,mix_music_gain_db
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\f8db49fa010baa62a293223090b2ebd5d94dd0e1c7fcf5b5079830fced9dbfe7.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013.wav,1,1,0,1,1,mlaad::jane_eyre_01,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_01_f000039,mix::jane_eyre_01_f000039::fma_111819::14,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,f8db49fa010baa62a293223090b2ebd5d94dd0e1c7fcf5b5079830fced9dbfe7,mlaad_tiny::en::jane_eyre_01_f000039,mixed,not_applicable,not_applicable,mix::jane_eyre_01_f000039::fma_111819::14,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,jane_eyre_01_f000039|fma_111819,jane_eyre_01_f000039,fma_111819,jane_eyre_01_f000039,fma_111819,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_111819,jane_eyre_01_f000039,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_01_f000039.wav,f8db49fa010baa62a293223090b2ebd5d94dd0e1c7fcf5b5079830fced9dbfe7,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,crossfade,8.0,0.25,0.75,0.0,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\07c7de63ec0b87f85e53dfbc00e12dd0f2a93a37cc6eee97f4c0700d1f3685f1.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177.wav,1,1,0,1,1,mlaad::jane_eyre_02,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_02_f000105,mix::jane_eyre_02_f000105::fma_123920::15,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,07c7de63ec0b87f85e53dfbc00e12dd0f2a93a37cc6eee97f4c0700d1f3685f1,mlaad_tiny::en::jane_eyre_02_f000105,mixed,not_applicable,not_applicable,mix::jane_eyre_02_f000105::fma_123920::15,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,jane_eyre_02_f000105|fma_123920,jane_eyre_02_f000105,fma_123920,jane_eyre_02_f000105,fma_123920,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_123920,jane_eyre_02_f000105,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_02_f000105.wav,07c7de63ec0b87f85e53dfbc00e12dd0f2a93a37cc6eee97f4c0700d1f3685f1,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,simultaneous,-8.0,0.25,0.25,0.2,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\cbbd08b3f00a4231c9d3cd3b6c6b67c148d4e2a065bd528230ab2d9f57e56b99.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\094521108f716020204f2f4d1f7fd55150f129a8b78cf53309d2c8e2bc081412.wav,1,1,0,1,1,mlaad::jane_eyre_08,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_08_f000060,mix::jane_eyre_08_f000060::fma_140324::16,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,cbbd08b3f00a4231c9d3cd3b6c6b67c148d4e2a065bd528230ab2d9f57e56b99,mlaad_tiny::en::jane_eyre_08_f000060,mixed,not_applicable,not_applicable,mix::jane_eyre_08_f000060::fma_140324::16,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,jane_eyre_08_f000060|fma_140324,jane_eyre_08_f000060,fma_140324,jane_eyre_08_f000060,fma_140324,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_140324,jane_eyre_08_f000060,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_08_f000060.wav,cbbd08b3f00a4231c9d3cd3b6c6b67c148d4e2a065bd528230ab2d9f57e56b99,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,voice_then_music,-3.0,0.25,0.5,0.0,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2c952fa2ee741a5ec1d8f6cf9b2512f7f30e941b3fb3e4a4128dccdedc6139c0.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\8d52154f578338acc468acac5673897fadfbfe103fa7d05b9f25ab54425df62b.wav,1,1,0,1,1,mlaad::jane_eyre_12,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_12_f000078,mix::jane_eyre_12_f000078::fma_22472::17,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,2c952fa2ee741a5ec1d8f6cf9b2512f7f30e941b3fb3e4a4128dccdedc6139c0,mlaad_tiny::en::jane_eyre_12_f000078,mixed,not_applicable,not_applicable,mix::jane_eyre_12_f000078::fma_22472::17,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,jane_eyre_12_f000078|fma_22472,jane_eyre_12_f000078,fma_22472,jane_eyre_12_f000078,fma_22472,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_22472,jane_eyre_12_f000078,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_12_f000078.wav,2c952fa2ee741a5ec1d8f6cf9b2512f7f30e941b3fb3e4a4128dccdedc6139c0,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,music_then_voice,0.0,0.25,0.75,0.2,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c7b46e587eab745814b7d4b72f83022aabc188be0a2dcbf0cd01d3ea7084c935.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\fde55dd4674f689a174ebcd12c58ed7acaf3b780b425d11f6d39c8e2d1e11cd8.wav,1,1,0,1,1,mlaad::jane_eyre_17,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_17_f000177,mix::jane_eyre_17_f000177::fma_71506::18,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,c7b46e587eab745814b7d4b72f83022aabc188be0a2dcbf0cd01d3ea7084c935,mlaad_tiny::en::jane_eyre_17_f000177,mixed,not_applicable,not_applicable,mix::jane_eyre_17_f000177::fma_71506::18,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,jane_eyre_17_f000177|fma_71506,jane_eyre_17_f000177,fma_71506,jane_eyre_17_f000177,fma_71506,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_71506,jane_eyre_17_f000177,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_17_f000177.wav,c7b46e587eab745814b7d4b72f83022aabc188be0a2dcbf0cd01d3ea7084c935,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,partial_overlap,3.0,0.25,0.25,0.0,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2a2f4ae9ab72d3f448d3dd1af942158c478f6cd06fd2494d60364e04df0d3a6f.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc.wav,1,1,0,1,1,mlaad::jane_eyre_17,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_17_f000379,mix::jane_eyre_17_f000379::fma_114244::19,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,2a2f4ae9ab72d3f448d3dd1af942158c478f6cd06fd2494d60364e04df0d3a6f,mlaad_tiny::en::jane_eyre_17_f000379,mixed,not_applicable,not_applicable,mix::jane_eyre_17_f000379::fma_114244::19,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,jane_eyre_17_f000379|fma_114244,jane_eyre_17_f000379,fma_114244,jane_eyre_17_f000379,fma_114244,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_114244,jane_eyre_17_f000379,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_17_f000379.wav,2a2f4ae9ab72d3f448d3dd1af942158c478f6cd06fd2494d60364e04df0d3a6f,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,crossfade,8.0,0.25,0.5,0.2,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\3bc3f750c2a8a68e6ebb05cea243d36fc50e43ae923b91dd01fbe367acd6c074.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c.wav,1,1,0,1,1,mlaad::dorothy_and_wizard_oz_02,MIX::MLAAD::FishTTS+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_02_f000150,mix::dorothy_and_wizard_oz_02_f000150::fma_130401::20,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3bc3f750c2a8a68e6ebb05cea243d36fc50e43ae923b91dd01fbe367acd6c074,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000150,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_02_f000150::fma_130401::20,MIX::MLAAD::FishTTS+Echoes::FMA_original,APPROVED,dorothy_and_wizard_oz_02_f000150|fma_130401,dorothy_and_wizard_oz_02_f000150,fma_130401,dorothy_and_wizard_oz_02_f000150,fma_130401,MLAAD::FishTTS,Echoes::FMA_original,fma_130401,dorothy_and_wizard_oz_02_f000150,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\dorothy_and_wizard_oz_02_f000150.wav,3bc3f750c2a8a68e6ebb05cea243d36fc50e43ae923b91dd01fbe367acd6c074,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,simultaneous,-8.0,0.25,0.75,0.0,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\3c4e80c492b0da5a9c9041573222be1834445ecbe70dd0540f53c601f2522f38.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\01664dfd1e9eb47506856d5e205edda79f89053b0a93f9982fb1508239341cad.wav,1,1,0,1,1,mlaad::dorothy_and_wizard_oz_03,MIX::MLAAD::FishTTS+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_03_f000008,mix::dorothy_and_wizard_oz_03_f000008::fma_141875::21,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3c4e80c492b0da5a9c9041573222be1834445ecbe70dd0540f53c601f2522f38,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000008,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_03_f000008::fma_141875::21,MIX::MLAAD::FishTTS+Echoes::FMA_original,APPROVED,dorothy_and_wizard_oz_03_f000008|fma_141875,dorothy_and_wizard_oz_03_f000008,fma_141875,dorothy_and_wizard_oz_03_f000008,fma_141875,MLAAD::FishTTS,Echoes::FMA_original,fma_141875,dorothy_and_wizard_oz_03_f000008,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\dorothy_and_wizard_oz_03_f000008.wav,3c4e80c492b0da5a9c9041573222be1834445ecbe70dd0540f53c601f2522f38,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,voice_then_music,-3.0,0.25,0.25,0.2,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\bb5f2ef4bc11c0bba5c5ea190f384ebeabdb2bca08971c81d6b4b7a5e03414de.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\a6f6ae86c586a0a9437f36486ddf1c712e2a0ba3fb66999d042a1d49ab7b490b.wav,1,1,0,1,1,mlaad::dorothy_and_wizard_oz_07,MIX::MLAAD::FishTTS+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_07_f000046,mix::dorothy_and_wizard_oz_07_f000046::fma_3956::22,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,bb5f2ef4bc11c0bba5c5ea190f384ebeabdb2bca08971c81d6b4b7a5e03414de,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000046,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_07_f000046::fma_3956::22,MIX::MLAAD::FishTTS+Echoes::FMA_original,APPROVED,dorothy_and_wizard_oz_07_f000046|fma_3956,dorothy_and_wizard_oz_07_f000046,fma_3956,dorothy_and_wizard_oz_07_f000046,fma_3956,MLAAD::FishTTS,Echoes::FMA_original,fma_3956,dorothy_and_wizard_oz_07_f000046,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\dorothy_and_wizard_oz_07_f000046.wav,bb5f2ef4bc11c0bba5c5ea190f384ebeabdb2bca08971c81d6b4b7a5e03414de,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,music_then_voice,0.0,0.25,0.5,0.0,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c18c53937242fa65af450bc223d8c2198bdd76c6988754c18a008e01fdd20e58.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\4eef3b315f10957c3afce2d986127ccbb82643fdf41f33e2b3e14329fc977178.wav,1,1,0,1,1,mlaad::emerald_city_of_oz_05,MIX::MLAAD::FishTTS+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000014,mix::emerald_city_of_oz_05_f000014::fma_89814::23,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,c18c53937242fa65af450bc223d8c2198bdd76c6988754c18a008e01fdd20e58,mlaad_tiny::en::emerald_city_of_oz_05_f000014,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_05_f000014::fma_89814::23,MIX::MLAAD::FishTTS+Echoes::FMA_original,APPROVED,emerald_city_of_oz_05_f000014|fma_89814,emerald_city_of_oz_05_f000014,fma_89814,emerald_city_of_oz_05_f000014,fma_89814,MLAAD::FishTTS,Echoes::FMA_original,fma_89814,emerald_city_of_oz_05_f000014,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\emerald_city_of_oz_05_f000014.wav,c18c53937242fa65af450bc223d8c2198bdd76c6988754c18a008e01fdd20e58,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,partial_overlap,3.0,0.25,0.75,0.2,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\149606610d6212721ab02037ddc91f70e721ac7e7ec7a803e7fac9b75bf198b3.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\3850209a61fd8257c6317b315200257084eb7442e850a28d63e9fac639464ff8.wav,1,1,1,1,1,mlaad::dorothy_and_wizard_oz_08,MIX::MLAAD::Chatterbox+Echoes::brev,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_08_f000065,mix::dorothy_and_wizard_oz_08_f000065::fma_114004::0,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,149606610d6212721ab02037ddc91f70e721ac7e7ec7a803e7fac9b75bf198b3,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000065,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_08_f000065::fma_114004::0,MIX::MLAAD::Chatterbox+Echoes::brev,APPROVED,dorothy_and_wizard_oz_08_f000065|fma_114004,dorothy_and_wizard_oz_08_f000065,fma_114004,dorothy_and_wizard_oz_08_f000065,fma_114004,MLAAD::Chatterbox,Echoes::brev,ABSENT,dorothy_and_wizard_oz_08_f000065|fma_114004,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\dorothy_and_wizard_oz_08_f000065.wav,149606610d6212721ab02037ddc91f70e721ac7e7ec7a803e7fac9b75bf198b3,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FF,simultaneous,-8.0,0.25,0.25,0.0,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\17e8fdc42a108e2a355f143b7c38b24a10297879af7a4d48d6bc586e46d643b1.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\b604f77105eedb8ee5209154d899230c734c062bcfa36eed45826640484e52cb.wav,1,1,1,1,1,mlaad::dorothy_and_wizard_oz_14,MIX::MLAAD::Chatterbox+Echoes::diffrhythm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000118,mix::dorothy_and_wizard_oz_14_f000118::fma_127294::1,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,17e8fdc42a108e2a355f143b7c38b24a10297879af7a4d48d6bc586e46d643b1,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_14_f000118::fma_127294::1,MIX::MLAAD::Chatterbox+Echoes::diffrhythm,APPROVED,dorothy_and_wizard_oz_14_f000118|fma_127294,dorothy_and_wizard_oz_14_f000118,fma_127294,dorothy_and_wizard_oz_14_f000118,fma_127294,MLAAD::Chatterbox,Echoes::diffrhythm,ABSENT,dorothy_and_wizard_oz_14_f000118|fma_127294,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\dorothy_and_wizard_oz_14_f000118.wav,17e8fdc42a108e2a355f143b7c38b24a10297879af7a4d48d6bc586e46d643b1,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FF,voice_then_music,-3.0,0.25,0.5,0.2,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6ae530c3670ecbdcac17dd392f3a95b029316e0e9f30ca8b52971022e5e3f24e.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\34e2299d8ace22e1af85767be46cf73531c943bcac716f718f69f5d8936cdbd0.wav,1,1,1,1,1,mlaad::emerald_city_of_oz_07,MIX::MLAAD::Chatterbox+Echoes::diffrhythm,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000056,mix::emerald_city_of_oz_07_f000056::fma_140924::2,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,6ae530c3670ecbdcac17dd392f3a95b029316e0e9f30ca8b52971022e5e3f24e,mlaad_tiny::en::emerald_city_of_oz_07_f000056,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_07_f000056::fma_140924::2,MIX::MLAAD::Chatterbox+Echoes::diffrhythm,APPROVED,emerald_city_of_oz_07_f000056|fma_140924,emerald_city_of_oz_07_f000056,fma_140924,emerald_city_of_oz_07_f000056,fma_140924,MLAAD::Chatterbox,Echoes::diffrhythm,ABSENT,emerald_city_of_oz_07_f000056|fma_140924,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\emerald_city_of_oz_07_f000056.wav,6ae530c3670ecbdcac17dd392f3a95b029316e0e9f30ca8b52971022e5e3f24e,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FF,music_then_voice,0.0,0.25,0.75,0.0,3.0,-3.0
