path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0178.wav,1,1,0,1,0,wavefake_bffad3,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ048-0178,wavefake::LJ048-0178,wavefake::LJ048-0178,,,,,,,,,cal_a,none
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav,1,1,0,1,0,wavefake_68e1c6,WF5,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ044-0100,wavefake::LJ044-0100,wavefake::LJ044-0100,,,,,,,,,cal_a,none
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0420.wav,1,1,0,1,0,wavefake_d1c5a3,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ016-0420,wavefake::LJ016-0420,wavefake::LJ016-0420,,,,,,,,,cal_a,none
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav,1,1,0,1,0,wavefake_43bbb3,WF3,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ017-0043,wavefake::LJ017-0043,wavefake::LJ017-0043,,,,,,,,,cal_a,none
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100_WF7_1.wav,1,1,0,1,0,wavefake_68e1c6,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ044-0100,wavefake::LJ044-0100,wavefake::LJ044-0100,,,,,,,,,cal_a,none
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav,1,1,0,1,0,wavefake_43bbb3,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ017-0043,wavefake::LJ017-0043,wavefake::LJ017-0043,,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,1,0,1,0,1,fake_music_AudioLDM2_0,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0005,generated_music::fake_music_generator_0005,,generated_music::fake_music_generator_0005,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,1,0,1,0,1,fake_music_AudioLDM2_0,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0007,generated_music::fake_music_generator_0007,,generated_music::fake_music_generator_0007,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0025.wav,1,0,1,0,1,fake_music_AudioLDM2_2,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0025,generated_music::fake_music_generator_0025,,generated_music::fake_music_generator_0025,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0043.wav,1,0,1,0,1,fake_music_AudioLDM2_4,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0043,generated_music::fake_music_generator_0043,,generated_music::fake_music_generator_0043,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,1,0,1,0,1,fake_music_AudioLDM2_5,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0053,generated_music::fake_music_generator_0053,,generated_music::fake_music_generator_0053,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,1,0,1,0,1,fake_music_AudioLDM2_8,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0089,generated_music::fake_music_generator_0089,,generated_music::fake_music_generator_0089,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,1,0,1,0,1,fake_music_AudioLDM2_10,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0107,generated_music::fake_music_generator_0107,,generated_music::fake_music_generator_0107,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,0,1,0,1,fake_music_AudioLDM2_14,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0147,generated_music::fake_music_generator_0147,,generated_music::fake_music_generator_0147,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,1,0,1,0,1,fake_music_AudioLDM2_15,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0157,generated_music::fake_music_generator_0157,,generated_music::fake_music_generator_0157,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0159.wav,1,0,1,0,1,fake_music_AudioLDM2_15,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0159,generated_music::fake_music_generator_0159,,generated_music::fake_music_generator_0159,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,1,0,1,0,1,fake_music_AudioLDM2_16,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0167,generated_music::fake_music_generator_0167,,generated_music::fake_music_generator_0167,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,0,1,0,1,fake_music_AudioLDM2_24,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0241,generated_music::fake_music_generator_0241,,generated_music::fake_music_generator_0241,,,,,,,,cal_a,none
data\raw\fake_music_generated\fake_music_AudioLDM2_0289.wav,1,0,1,0,1,fake_music_AudioLDM2_28,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0289,generated_music::fake_music_generator_0289,,generated_music::fake_music_generator_0289,,,,,,,,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_36.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_2_ff14,mix::R::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00080::00::0,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00080,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00080,simultaneous,-15.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0375.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_37.wav,0,0,0,1,1,mix::wavefake_9b149b::gtzan_6_edd1,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0375::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00061::00::1,mix::wavefake::LJ019-0375::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00061,wavefake::LJ019-0375,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00061,voice_then_music,-10.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0375.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_30.wav,0,0,0,1,1,mix::wavefake_9b149b::gtzan_5_c702,mix::R::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0375::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00083::00::2,mix::wavefake::LJ019-0375::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00083,wavefake::LJ019-0375,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00083,music_then_voice,-5.0,0.5,0.5,0.25,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_19.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_4_d31c,mix::R::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00055::00::3,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00055,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00055,partial_overlap,0.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_38.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_4_9c8f,mix::R::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00059::00::4,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00059,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00059,crossfade,5.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0375.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_57.wav,0,0,0,1,1,mix::wavefake_9b149b::gtzan_2_ee5e,mix::R::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0375::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00089::00::5,mix::wavefake::LJ019-0375::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00089,wavefake::LJ019-0375,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00089,simultaneous,10.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae_GTZAN_genre_8_20.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_8_8cfc,mix::R::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00010::00::6,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00010,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00010,voice_then_music,15.0,0.5,0.5,0.25,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0375.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical_GTZAN_genre_1_40.wav,0,0,0,1,1,mix::wavefake_9b149b::gtzan_1_4a3d,mix::R::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0375::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00098::00::7,mix::wavefake::LJ019-0375::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00098,wavefake::LJ019-0375,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00098,music_then_voice,-15.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_43.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_6_6356,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00091::00::8,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00091,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00091,partial_overlap,-10.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues_GTZAN_genre_0_18.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_0_05e8,mix::R::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00028::00::9,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00028,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00028,crossfade,-5.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_43.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_6_6356,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00091::00::10,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00091,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00091,simultaneous,0.0,0.5,0.5,0.25,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0375.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.wav,0,0,0,1,1,mix::wavefake_9b149b::gtzan_0_53b9,mix::R::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0375::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00086::00::11,mix::wavefake::LJ019-0375::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00086,wavefake::LJ019-0375,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00086,voice_then_music,5.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_18.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_9_c95e,mix::R::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064::00::12,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064,music_then_voice,10.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_16.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_5_69ae,mix::R::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00016::00::13,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00016,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00016,partial_overlap,15.0,0.25,0.1,0.1,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_9.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_5_77b5,mix::R::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00068::00::14,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00068,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00068,crossfade,-15.0,0.5,0.5,0.25,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0375.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_25.wav,0,0,0,1,1,mix::wavefake_9b149b::gtzan_7_2c40,mix::R::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0375::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00087::00::15,mix::wavefake::LJ019-0375::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00087,wavefake::LJ019-0375,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00087,simultaneous,-10.0,0.75,1.0,0.5,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0273.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_30.wav,0,0,0,1,1,mix::wavefake_e1869d::gtzan_7_8eae,mix::R::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0273::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00018::00::16,mix::wavefake::LJ019-0273::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00018,wavefake::LJ019-0273,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00018,voice_then_music,-5.0,0.1,0.0,0.05,-6.0,-3.0,cal_a,none
