component,domain,path,group,duration,rms,peak,crest,zcr,abs_q10,abs_q50,abs_q90,silence_fraction,clipping_fraction,spectral_centroid,spectral_bandwidth,spectral_rolloff85,spectral_flatness,frame_rms_std,frame_rms_p90_p10,log_band_0,log_band_1,log_band_2,log_band_3,log_band_4,log_band_5,log_band_6,log_band_7,procedural_probability
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0323.wav,wavefake::LJ019-0323,7.5000625,0.06621973736061647,0.4819658398628235,7.278280752431191,0.17970833333333333,0.0008043342386372387,0.018606888130307198,0.10771609842777252,0.11531570570245248,0.0,907.9029766780927,1469.6202584391044,906.25,0.09521653887056829,0.0023680592162783625,38.31035669929836,-0.06161601500074983,-1.2485275454799374,-1.9361210635605621,-2.0795847946157062,-2.3664284220882807,-2.260968131796228,-1.6931722224382204,-1.586985047095037,0.007508829456043245
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0033_WF4_1.wav,wavefake::LJ017-0033,7.163375,0.06129760266798186,0.4878612160682678,7.958895533170613,0.19690611012712345,0.00039319594507105656,0.01094790454953909,0.09451949521899222,0.197427888390598,0.0,833.3824646431954,1090.5546822967297,875.0,0.10287261371520123,0.0024266358948298802,137.12041138198745,-0.0565928879224471,-1.198949529325921,-1.9045412545679414,-1.9825040671086227,-1.9716216075483841,-2.0916698937275475,-2.0824051622135014,-2.045048929800497,0.004286709119829555
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1304568.flac,asvspoof::LA_0096,6.09625,0.0696716944248532,0.999969482421875,14.352593125181222,0.14562380176134673,0.00030517578125,0.01275634765625,0.102294921875,0.228347344679106,3.075661267172442e-05,821.0965294807835,1321.2706784230502,1562.5,0.15647796693766153,0.002713545002790227,212.68622277772093,-0.09620443846075631,-1.1401723732028608,-1.422641567230367,-1.5321221979714696,-1.5295602285797851,-1.645945573745147,-2.2480773764127293,-2.87282762520458,5.886466694908814e-05
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1497287.flac,asvspoof::LA_0087,2.9355,0.07377833595130169,0.999969482421875,13.55370068365214,0.09274597057508463,0.000152587890625,0.001007080078125,0.10483703613281259,0.49761539771759494,2.1291091807187873e-05,585.3939802538275,678.912720530572,1000.0,0.007667159613881829,0.0034238136369842223,240.84296864154157,-0.07269031793595948,-1.2286492630940005,-1.0422864334580015,-2.4236981652275054,-3.2994477463198892,-4.5660734739020965,-4.700293245196733,-5.0165540675871085,0.0008624406820176919
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0156.wav,wavefake::LJ045-0156,8.347625,0.06449023506063092,0.4669915735721588,7.241275723884609,0.17280603754716833,0.00023039736552163962,0.007643919205293059,0.10419310778379441,0.2847109375,0.0,855.1043641195442,1221.1194683123256,937.5,0.07764860396994838,0.0026753030527895145,241.7894446067285,-0.06260036454586598,-1.1115895990568625,-1.9101010305731767,-2.160860751512188,-2.4449652176732086,-2.350353482823109,-1.9935370114669442,-1.7102418373394264,0.004978664234588056
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0199_WF5_1.wav,wavefake::LJ050-0199,5.921125,0.05362597003038002,0.4755757451057434,8.868384941779546,0.18216747416532084,0.0006504893710371107,0.013090101070702076,0.08460628613829613,0.13737887648039857,0.0,927.5841971518166,1294.3245399069967,937.5,0.12940732840835306,0.0019406631006391216,45.37597996111971,-0.06516214974747296,-1.3043443177863954,-1.8846051570411662,-1.8597983612295548,-1.5882411304985176,-1.7145029798114397,-2.0107310869789976,-2.0973186783106286,0.0025106281660009283
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3892707.flac,asvspoof::LA_0095,3.2666875,0.1551660119101839,0.999969482421875,6.444513654193137,0.10012245054146099,0.000274658203125,0.003570556640625,0.2462097167968751,0.3156102320776015,0.00013392771729772132,328.81377181327014,661.4699654460607,500.0,0.04237496173574483,0.006654715526770099,357.99634487311664,-0.026924067752123103,-1.4120394405491272,-2.3654402059328934,-2.263505189439351,-2.299921893618596,-2.339147191188562,-2.797742453450648,-3.3543033086169975,0.0009051574669544839
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1964808.flac,asvspoof::LA_0092,1.689375,0.11366108063160227,1.0,8.798086332129774,0.15368678086499685,0.000579833984375,0.0197296142578125,0.1680908203125,0.14298927118017019,7.399186089530152e-05,813.4918794534409,563.7844127910807,1375.0,0.024403695753859866,0.0045677593071740685,153.20469167419455,-0.17215859356580349,-0.5104307927558798,-1.8864714844580925,-2.5852630747770684,-3.1221511343765695,-2.857311787116338,-3.272821798414169,-3.5491598093897694,0.00015567978335634497
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0261.wav,wavefake::LJ050-0261,6.8266875,0.05292449538377899,0.41144853830337524,7.774255291803529,0.20224122461684946,0.0008649434661492705,0.014156457036733627,0.08305511027574543,0.11249965667829383,0.0,1110.7999597955788,1813.9027295435176,968.75,0.09330461918874045,0.0018751869389533168,35.0192557264941,-0.06901672074726271,-1.3328049649252702,-1.937533872732371,-2.3162496096672203,-2.485259255940654,-2.320291072999524,-1.6577108430769918,-1.267302169444065,0.003485835179396423
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2532604.flac,asvspoof::LA_0095,1.4335625,0.26436521601713936,0.999969482421875,3.7825304610310186,0.043643181025462156,0.00347900390625,0.112030029296875,0.47491455078125,0.03649125866503902,0.0002179884030169595,200.6083631773417,274.6720677837737,250.0,0.005012931389845332,0.008409692101772741,52.95508383055731,-0.007905659145060714,-1.8435455755640504,-2.694478656998899,-2.9691231664422153,-3.5107388233701124,-3.886130096101239,-3.8888103142500206,-4.4005311845948825,0.21056435094978374
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8697061.flac,asvspoof::LA_0084,2.0166875,0.07856654522024403,0.999969482421875,12.727675368933182,0.09111758507407178,0.0001220703125,0.000823974609375,0.09632568359375004,0.5545913781882419,6.198283075588062e-05,677.4591613333027,666.0559198292443,843.75,0.009048243549442371,0.003756828249686628,273.602373017714,-0.05892304869149602,-1.1456276488181694,-1.4794076988915748,-1.8091234797958504,-2.17846168197121,-4.844545243314868,-4.638302786192102,-4.754980065365812,0.00011251856822184646
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0280.wav,wavefake::LJ009-0280,7.2795,0.047978893070324685,0.43989402055740356,9.168490400823387,0.21395883953945619,0.0002927715831901878,0.006775291636586189,0.07276992425322533,0.23797994367745037,0.0,2766.556819314125,3064.8372584881186,7250.0,0.14511157303409894,0.0019529082728076414,145.80405192423697,-0.22492530481508707,-1.2729431768004766,-1.903775324964047,-2.0812053095792318,-2.394385910690396,-1.6717835942743933,-1.299764589642574,-0.5940575287406921,2.5508825259014246e-05
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6745099.flac,asvspoof::LA_0097,2.81025,0.22865960690346096,0.999969482421875,4.373179399560752,0.13177501501234348,0.001129150390625,0.0758819580078125,0.42284240722656263,0.08978293746107997,2.224001423360911e-05,353.33296629535823,379.03919978749275,562.5,0.007694473577788201,0.007740011229019946,164.48689838299464,-0.027483439154099024,-1.2627369327840572,-2.355968453505469,-3.0059996337878427,-3.86033343165543,-3.625610102033697,-3.3254920253073794,-3.3243924534191676,0.23463986697680092
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0186.wav,wavefake::LJ048-0186,9.0790625,0.06574384469000036,0.4745503067970276,7.218170903065648,0.23332994789021788,0.0006376724748406561,0.018345626071095467,0.10725552737712861,0.1256953125,0.0,1459.6545115730307,2159.025261123101,3281.25,0.17609901172691064,0.0022874571962505875,42.428253684269485,-0.11096053984999989,-1.258273121662324,-1.907393742354842,-1.8027688338989416,-1.9825424686726765,-1.5799427398751498,-1.4026476098886602,-1.1812148960202478,0.0005333797720955042
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9624371.flac,asvspoof::LA_0098,4.297125,0.11249076313825264,0.999969482421875,8.889347485294408,0.1666400011635856,0.000457763671875,0.009796142578125,0.17784729003906263,0.20407539924949822,1.4544608313698111e-05,625.4854315635396,870.8134652306715,531.25,0.05869099306587312,0.004813069416649723,172.8838926790952,-0.03600831795969253,-1.8798205836462198,-1.3901122412213829,-2.0036341050093327,-2.720107166228774,-2.4292211954512344,-2.1697671708593598,-2.475681178641184,0.004486612199836631
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0406.wav,wavefake::LJ016-0406,8.6726875,0.05289202794334557,0.3879038393497467,7.333881010674115,0.19529840076875601,0.0010571319959126414,0.017039542086422443,0.08678426742553713,0.09546875,0.0,1323.5099882232391,1924.8825112866493,2000.0,0.17297117954815547,0.0017578229580382436,28.02536167588252,-0.12079544337824488,-1.0345552100505733,-1.8350353217416762,-1.8484491810016306,-1.8891311307714713,-1.387808202147297,-1.5970432616222436,-1.3714120521060422,0.0015647098644386691
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5938163.flac,asvspoof::LA_0096,3.524125,0.07315281439737743,0.999969482421875,13.669596865950853,0.07665159173539061,0.00018310546875,0.00396728515625,0.095611572265625,0.3633171354591565,1.773489873372823e-05,692.2286840586588,934.451768316175,1593.75,0.012630366546770376,0.0031555693267160136,285.4108791368247,-0.10090345791455718,-1.110039083713493,-1.1999121573132565,-1.1786188658511991,-3.8618961237557308,-3.950581686274565,-4.298023800480962,-4.779157607212192,0.0003422902035326328
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1163987.flac,asvspoof::LA_0089,3.9839375,0.07539785660603693,0.999969482421875,13.262571741884368,0.0948981833014339,0.0001220703125,0.00384521484375,0.10637817382812509,0.43264358439358047,1.568799711340853e-05,481.50819232601543,443.9546274415818,625.0,0.016387707353057814,0.0032425244596843428,347.3292585235786,-0.027328966177855143,-1.3712574252876293,-1.8287139244262534,-2.661157606193366,-3.1678834447356645,-3.332602324471841,-3.6750577239801783,-4.091098271722968,0.0022737422691935095
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1955840.flac,asvspoof::LA_0090,5.10325,0.15388333581419947,0.999969482421875,6.498231125098886,0.1888525553881765,0.001190185546875,0.048553466796875,0.26598815917968777,0.08743202860921961,1.2247097437907216e-05,496.832466681554,560.068433830429,687.5,0.020970814347206365,0.005303418889888855,82.05563014299186,-0.032348209587960766,-1.2843215240190429,-1.9651805660983994,-2.3070738269159,-3.5508212903363567,-3.0793607133377936,-2.8163184913279284,-2.8505892074870647,0.03846185458136794
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0345.wav,wavefake::LJ028-0345,9.3925,0.06035047789872438,0.5412006378173828,8.967628039757779,0.18064203626590833,0.0005627363570965828,0.016713397577404976,0.09645982384681702,0.1513125,0.0,1037.5980023218178,1482.7275086934571,1281.25,0.12823924763371686,0.002179533061213139,118.77361264285824,-0.08741600520200399,-1.0526696108077755,-1.966615506462488,-1.8206304067010466,-1.9874060508901605,-1.6718693503255109,-1.7648302192358625,-1.7198906946044532,0.0024803628228616727
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8008789.flac,asvspoof::LA_0087,4.048,0.07159815900035704,0.999969482421875,13.966413332176439,0.13196535272592524,0.000152587890625,0.001861572265625,0.110626220703125,0.41426321640316205,3.0879446640316203e-05,525.2755169122948,810.7821779904097,812.5,0.061955839543367926,0.003074333522075343,237.7765443043559,-0.05140465834340423,-1.1497344307763748,-1.6358528219948127,-2.2254063241818773,-2.8773486711629825,-2.564463955462371,-2.263018491198168,-2.657604712635046,0.00019547446061413853
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0115.wav,wavefake::LJ015-0115,8.93525,0.06591053616474776,0.6019093990325928,9.13221821664567,0.2353612137594825,0.00046894286933820697,0.015953133814036846,0.10315629541873947,0.168359375,0.0,1390.8293565686683,1999.2665855266805,2156.25,0.1551996626578327,0.002450279054076545,150.40446415849934,-0.12023951038469637,-1.0747130286213034,-1.4665083229078748,-2.08573579572164,-2.210446006619544,-1.9341920305624554,-1.3733669781022482,-1.2584164269614795,0.0002224956573879682
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1745658.flac,asvspoof::LA_0084,2.1163125,0.16575450190001623,0.999969482421875,6.032834529134301,0.10948021264028351,0.000579833984375,0.034454345703125,0.30133056640625,0.15545908272053394,2.9532500516818758e-05,535.5553991146362,630.6456617075903,625.0,0.01592981336604672,0.0062800722557469595,308.96826706788585,-0.03630211037776502,-1.4648149382317208,-1.565199206658041,-1.8851291683037643,-2.311128848316919,-3.993682332506556,-3.4880665875299193,-3.461906429565968,0.01022066312544056
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2979645.flac,asvspoof::LA_0096,2.229,0.06567667303590645,0.999969482421875,15.225641558840477,0.12447073998261504,0.00018310546875,0.001251220703125,0.07863464355468752,0.43365859129654555,5.607895917451772e-05,755.2538748451975,1330.9630162501899,1062.5,0.11290161948361283,0.0030722057482428645,156.63529158134492,-0.08310126847230827,-1.0494910381448848,-2.1688556866877713,-2.1499913834732833,-1.4573400825811709,-1.629595698390795,-1.95730460829203,-2.773940321233596,8.27215192470284e-06
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9393746.flac,asvspoof::LA_0096,4.782125,0.13669964717084307,1.0,7.315307835068736,0.12522055075608066,0.0040283203125,0.042449951171875,0.232208251953125,0.029367174634707373,1.3069503620252502e-05,515.7270240409587,1029.6827842103132,593.75,0.06367058152082018,0.004687454333572787,19.495932215124977,-0.0522868104566683,-1.4777551730822927,-1.6958618967785117,-1.455767261769525,-1.8932950571255611,-2.104578988619184,-2.487084859396084,-2.964484391217763,0.01922984026874742
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0271.wav,wavefake::LJ008-0271,2.705125,0.04135200768583803,0.31255629658699036,7.558430994730943,0.20179755550934592,0.000901268725283444,0.010104335844516754,0.06654006689786911,0.10967607781525808,0.0,1788.222849519218,2546.724860376623,6687.5,0.0995272914845907,0.0014689416536991637,24.155355436311808,-0.12596032238629365,-1.3746605246559453,-1.874658087264908,-2.586354554789476,-2.41636514157501,-2.3595062150347457,-1.118770816150362,-0.9612010569924979,0.0004026109936813235
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0007.wav,wavefake::LJ017-0007,9.9265625,0.06872694960978555,0.5411772727966309,7.874309508414097,0.17908733661981735,0.0007400665781460704,0.016616309992969036,0.11706763580441479,0.1248046875,0.0,851.8767461234747,1209.745229433116,843.75,0.11313467766992515,0.0024579649043328894,47.353351966303165,-0.05525461805783524,-1.327601505225695,-1.8127563810996499,-1.8053994176965298,-2.021793361887533,-1.9472799703895312,-2.0424003870771,-1.93852509152738,0.012375673696662363
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5636704.flac,asvspoof::LA_0084,3.9620625,0.14421399747264937,1.0,6.934139664144967,0.12924343765774862,0.000579833984375,0.025604248046875,0.25396728515625,0.15074219551054532,4.7323837016705316e-05,563.9478356958125,612.8719701050775,687.5,0.020273871175344058,0.005561073716121246,224.6788787491023,-0.04065346447987859,-1.2865754812313899,-1.7299994548040114,-1.8797684334548874,-2.3088656974379598,-3.880899536140158,-3.324048702195415,-3.466710804453498,0.005547169216018034
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0127.wav,wavefake::LJ048-0127,5.3638125,0.060789336873601676,0.4548450708389282,7.482316706047978,0.23934980191097646,0.001097949454560876,0.017241746187210083,0.09959542006254196,0.09264632199578192,0.0,1010.2081853380075,1560.420471933548,937.5,0.11369587589955085,0.0020643564840145427,25.970176025667815,-0.06704013582504942,-1.2336234258690582,-2.070845729267508,-2.2092118743540436,-2.2589732880644258,-1.8632004989192563,-1.5822888889284192,-1.6090836891390456,0.0031340210964380553
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0272.wav,wavefake::LJ009-0272,6.4319375,0.0655222995161661,0.5668282508850098,8.650921214160961,0.20113691575162765,0.0007667884929105639,0.01473819650709629,0.10343591123819351,0.1224553254754108,0.0,1641.6195682014343,2301.7253929851963,5468.75,0.1282668630409068,0.0024849189557429514,43.403695458196204,-0.13432411361395413,-1.090286222315213,-1.940093570076384,-1.956100364524405,-2.4217941049250973,-1.8155031084628528,-1.0592840209385623,-1.2522587642830967,0.0003703267908365244
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0191.wav,wavefake::LJ048-0191,4.93425,0.06287261999662062,0.47413086891174316,7.5411342638055725,0.2257210533649157,0.0013881645631045104,0.019023437052965164,0.1000679612159729,0.07679738562091504,0.0,1133.165442195809,1728.2810171207614,1093.75,0.13129842499973646,0.002121361564595026,23.62017316954012,-0.07706048643864702,-1.2393527018713488,-1.9734390022808508,-2.061408229263867,-2.0857209767679845,-1.871248004287324,-1.6044968177517422,-1.4075391271939397,0.0015801443457734514
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2447776.flac,asvspoof::LA_0092,1.4501875,0.15299741691937474,1.0,6.53605805990157,0.11563658305318507,0.000885009765625,0.043212890625,0.251611328125,0.11080463733137956,8.619575054949792e-05,621.8766418446038,539.6543967015223,1000.0,0.02250267563064448,0.005488860423649812,90.58426796715175,-0.0706704579355158,-0.9047534325836406,-1.7453242890265508,-2.2739564725727717,-3.188539288716773,-2.9875758109120696,-3.342061528312328,-3.649531039163799,0.0013448362556484083
