path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,data_role,split,calibration_fold,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,upstream_label,p_file,p_voice,p_music,p_voice_present,p_music_present,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,upstream_split,voice_domain,voice_language,voice_channel,voice_mixed_music,music_domain,music_generator_family,file_composition,file_state,file_mix_mode,file_partial,duration_bucket,generator_family,file_error,voice_error,music_error
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0001.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,0,0,1,1,mix::3170::gtzan_2_country.00040,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3170-137482-0001::gtzan_v2_country.00040::00::13,mix::libri::3170::gtzan::gtzan_v2_country.00040,libri::3170,gtzan::gtzan_v2_country.00040,partial_overlap,15.0,0.25,0.1,0.1,-3.0,0.0,none,val_a,val_a,val_a,0,0,0,1,1,0.0103390783914597,0.0103390783914597,,False,True,45.890875,0.7462149262428284,0.4375812411308288,0.7501797676086426,0.4418671131134033,0.9494823813438416,0.4229415953159332,0.568471372127533,0.3061693608760834,unknown,0.44319946182371395,0.5254521718874177,0.4375812411308288,0.6637241244316101,0.33536241948604584,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_2,voice+music,RR,partial_overlap,partial_or_crossfade,>20,GTZAN_genre_2,correct,correct,FP
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1600066.flac|data/raw/gtzan_unique_v2/disco.00066.wav,1,1,0,1,1,mix::LA_0083::gtzan_3_disco.00066,mix::A01::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1600066::gtzan_v2_disco.00066::10::11,mix::asvspoof::LA_0083::gtzan::gtzan_v2_disco.00066,asvspoof::LA_0083,gtzan::gtzan_v2_disco.00066,partial_overlap,10.0,0.1,0.1,0.05,-6.0,-6.0,none,val_a,val_a,val_a,1,1,0,1,1,0.9982617398678632,0.9982617398678632,,False,True,32.35025,0.769730806350708,0.0072181508876383,0.7541936635971069,0.0066838432103395,0.9370213150978088,0.9254801869392396,0.2530471384525299,0.8422612547874451,unknown,0.5668683760316696,0.8382900864058546,0.0072181508876383,0.42404068261384964,0.8630659878253937,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_3,voice+music,FR,partial_overlap,partial_or_crossfade,>20,GTZAN_genre_3,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0009.flac,0,0,0,1,0,2035,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2035-147961-0009,libri::2035,libri::2035,,none,,,,,,,none,val_a,val_a,val_a,0,0,0,1,0,0.0186997771224928,0.0186997771224928,,False,True,2.875,0.7179549336433411,0.4953495562076568,0.7251088619232178,0.4955837726593017,0.9786834716796876,0.1120548844337463,0.8108683228492737,0.0263052508234977,unknown,0.4724446107434759,0.5081783866870866,0.4953495562076568,0.8528221100568771,0.047742659226059844,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,2-5,LibriSpeech,correct,correct,not_scored
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,0,0,1,1,mix::777::gtzan_8_reggae.00011,mix::LibriSpeech::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0028::gtzan_v2_reggae.00011::00::3,mix::libri::777::gtzan::gtzan_v2_reggae.00011,libri::777,gtzan::gtzan_v2_reggae.00011,partial_overlap,0.0,0.75,1.0,0.5,3.0,-6.0,none,val_a,val_a,val_a,0,0,0,1,1,0.0475868996228539,0.0475868996228539,,False,True,33.205875,0.7371675968170166,0.0358110927045345,0.7136639356613159,0.0349083766341209,0.8678805828094482,0.8610356450080872,0.445713609457016,0.655661404132843,unknown,0.23015515165497852,0.5302933876587678,0.0358110927045345,0.551255352795124,0.707004964351654,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_8,voice+music,RR,partial_overlap,partial_or_crossfade,>20,GTZAN_genre_8,correct,correct,correct
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5034418.flac,0,0,0,1,0,LA_0094,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5034418,asvspoof::LA_0094,asvspoof::LA_0094,,none,,,,,,,none,val_a,val_a,val_a,0,0,0,1,0,0.072692582916139,0.072692582916139,,False,True,1.5766875,0.6414836645126343,0.3716824352741241,0.6680912971496582,0.3510339260101318,0.9723182916641236,0.0411089770495891,0.8616956472396851,0.0216819606721401,unknown,0.40013216585940214,0.47084634003368564,0.3716824352741241,0.8893513083457947,0.026538714766502353,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,bonafide,voice_only,single_real,none,not_partial_or_unknown,<=2,bonafide,correct,correct,not_scored
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data/raw/gtzan_unique_v2/jazz.00012.wav,1,1,0,1,1,mix::wavefake_208461::gtzan_5_jazz.00012,mix::WF6::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0315::gtzan_v2_jazz.00012::10::2,mix::wavefake::LJ008-0315::gtzan::gtzan_v2_jazz.00012,wavefake::LJ008-0315,gtzan::gtzan_v2_jazz.00012,crossfade,0.0,0.75,0.0,0.5,3.0,3.0,none,val_a,val_a,val_a,1,1,0,1,1,0.7230399092927456,0.7230399092927456,,False,True,34.261875,0.7783015966415405,0.2631358206272125,0.7236390709877014,0.2695555388927459,0.6770129203796387,0.7002338767051697,0.2790902256965637,0.4739048480987549,unknown,0.5910016596222051,0.761723090436902,0.2631358206272125,0.37857089936733246,0.5304871052503586,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_5,voice+music,FR,crossfade,partial_or_crossfade,>20,GTZAN_genre_5,correct,correct,correct
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0268_WF2_1.wav,1,1,0,1,0,wavefake_f026a7,WF2,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0268,wavefake::LJ019-0268,wavefake::LJ019-0268,,none,,,,,,,none,val_a,val_a,val_a,1,1,0,1,0,0.9985431283764102,0.9985431283764102,,False,True,9.195125,0.7552534341812134,0.503014087677002,0.7546801567077637,0.5116480588912964,0.970924198627472,0.0990292578935623,0.8085665702819824,0.0219243001192808,unknown,0.7844930053860178,0.8282403424397724,0.503014087677002,0.8491559773683548,0.04120053956285118,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,WF2,voice_only,single_fake,none,not_partial_or_unknown,5-10,WF2,correct,correct,not_scored
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac|data/raw/gtzan_unique_v2/blues.00074.wav,1,1,0,1,1,mix::LA_0094::gtzan_0_blues.00074,mix::A02::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2059429::gtzan_v2_blues.00074::10::3,mix::asvspoof::LA_0094::gtzan::gtzan_v2_blues.00074,asvspoof::LA_0094,gtzan::gtzan_v2_blues.00074,simultaneous,5.0,0.1,0.1,0.05,-6.0,-6.0,none,val_a,val_a,val_a,1,1,0,1,1,0.9934926282156932,0.9934926282156932,,False,True,30.013375,0.6820966005325317,0.0001181232219096,0.6708319187164307,0.0001141451721196,0.7633795738220215,0.9996854662895204,0.3068399429321289,0.8515212535858154,unknown,0.5392441836237146,0.77551540883748,0.0001181232219096,0.42097485065460205,0.8885623067617416,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_0,voice+music,FR,simultaneous,not_partial_or_unknown,>20,GTZAN_genre_0,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0035.flac,0,0,0,1,0,2277,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2277-149897-0035,libri::2277,libri::2277,,none,,,,,,,none,val_a,val_a,val_a,0,0,0,1,0,0.0318204584071179,0.0318204584071179,,False,True,3.45,0.7098761796951294,0.487408697605133,0.7205401659011841,0.4896232187747955,0.9701115489006042,0.1258527189493179,0.9236232042312622,0.006376071833074,unknown,0.47169460170961214,0.5064594633087259,0.487408697605133,0.9352452903985977,0.036245233612134976,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,2-5,LibriSpeech,correct,correct,not_scored
data\raw\openslr_librispeech_asr\librispeech_dev_1272-128104-0000.flac,0,0,0,1,0,1272,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1272-128104-0000,libri::1272,libri::1272,,none,,,,,,,none,val_a,val_a,val_a,0,0,0,1,0,0.0070345876435359,0.0070345876435359,,False,True,5.855,0.7894690632820129,0.2823668420314789,0.7915754318237305,0.2790533900260925,0.9646074175834656,0.1675100475549698,0.803084671497345,0.0296985246241092,unknown,0.36157832139675666,0.5547387205904698,0.2823668420314789,0.8434653580188751,0.06415140535682434,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,5-10,LibriSpeech,correct,correct,not_scored
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,1,1,1,1,1,mix::wavefake_76ddde::fake_music_MusicGen_14,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0394::fake_music_MusicGen_0144::11::11,mix::wavefake::LJ019-0394::generated_music::fake_music_generator_0144,wavefake::LJ019-0394,generated_music::fake_music_generator_0144,crossfade,-15.0,0.25,0.5,0.25,-6.0,-3.0,none,val_a,val_a,val_a,1,1,1,1,1,0.9294695822970668,0.9294695822970668,,False,True,10.953375,0.734524667263031,0.9993236064910888,0.7364803552627563,0.9993000626564026,0.7146153450012207,0.9994206428527832,0.013466278091073,0.0164591819047927,unknown,0.9820524160894293,0.7930081417732416,0.9993236064910888,0.18875354481860993,0.26219954714179033,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,FF,crossfade,partial_or_crossfade,10-20,MusicGen,correct,correct,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0040.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,1,0,1,1,1,mix::3170::fake_music_MusicGen_4,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3170-137482-0040::fake_music_MusicGen_0040::01::8,mix::libri::3170::generated_music::fake_music_generator_0040,libri::3170,generated_music::fake_music_generator_0040,crossfade,0.0,0.25,0.1,0.25,-6.0,0.0,none,val_a,val_a,val_a,1,0,1,1,1,0.0084776343336327,0.0084776343336327,,False,True,18.1845625,0.7650022506713867,0.3588990569114685,0.7419586181640625,0.3557557463645935,0.97802996635437,0.1361766755580902,0.8151822090148926,0.0336812511086463,unknown,0.3994678613878545,0.5380448657700605,0.3588990569114685,0.855894148349762,0.05930510722100728,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,RF,crossfade,partial_or_crossfade,10-20,MusicGen,FN,correct,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,0,0,0,1,1,mix::2035::gtzan_4_hiphop.00001,mix::LibriSpeech::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-152373-0017::gtzan_v2_hiphop.00001::00::9,mix::libri::2035::gtzan::gtzan_v2_hiphop.00001,libri::2035,gtzan::gtzan_v2_hiphop.00001,crossfade,-5.0,0.25,0.1,0.1,-3.0,0.0,none,val_a,val_a,val_a,0,0,0,1,1,0.021786089242155,0.021786089242155,,False,True,37.7551875,0.7109472751617432,9.78297903202474e-05,0.7034857869148254,9.378609684063122e-05,0.8071320652961731,0.999784767627716,0.0328291803598403,0.8523292541503906,unknown,0.19457447590996285,0.5041989193858667,9.78297903202474e-05,0.2264049015939235,0.889193132519722,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_4,voice+music,RR,crossfade,partial_or_crossfade,>20,GTZAN_genre_4,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_6241-61943-0002.flac,0,0,0,1,0,6241,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6241-61943-0002,libri::6241,libri::6241,,none,,,,,,,none,val_a,val_a,val_a,0,0,0,1,0,0.0135807030423586,0.0135807030423586,,False,True,2.735,0.6467392444610596,0.3619153797626495,0.6636784672737122,0.3481126725673675,0.9548012614250184,0.0895832106471061,0.9064671993255616,0.0236169695854187,unknown,0.3789576004940349,0.4567916820354493,0.3619153797626495,0.9185507148504258,0.040108529850840555,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,2-5,LibriSpeech,correct,correct,not_scored
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,1,0,1,1,1,mix::2035::fake_music_MusicGen_25,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-152373-0013::fake_music_MusicGen_0252::01::1,mix::libri::2035::generated_music::fake_music_generator_0252,libri::2035,generated_music::fake_music_generator_0252,music_then_voice,0.0,0.5,0.5,0.5,-3.0,3.0,none,val_a,val_a,val_a,1,0,1,1,1,0.0231791494546157,0.0231791494546157,,False,True,26.5414375,0.758764922618866,0.8017064332962036,0.7528431415557861,0.8010042309761047,0.9295787811279296,0.6115012168884277,0.4821385145187378,0.0320869050920009,unknown,0.6468236457742567,0.5380891906695908,0.8017064332962036,0.5939985811710358,0.1769404830411076,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,RF,music_then_voice,not_partial_or_unknown,>20,MusicGen,correct,correct,correct
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1229215.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,1,1,0,1,1,mix::LA_0094::gtzan_4_hiphop.00001,mix::A01::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_1229215::gtzan_v2_hiphop.00001::10::16,mix::asvspoof::LA_0094::gtzan::gtzan_v2_hiphop.00001,asvspoof::LA_0094,gtzan::gtzan_v2_hiphop.00001,partial_overlap,0.0,0.25,0.5,0.1,-3.0,-3.0,none,val_a,val_a,val_a,1,1,0,1,1,0.6244411508682889,0.6244411508682889,,False,True,30.88875,0.7094525098800659,0.0002355949400225,0.7080336809158325,0.0002263139758724,0.817493736743927,0.999178409576416,0.1020261570811271,0.8254179358482361,unknown,0.41270399127134294,0.6839491021765328,0.0002355949400225,0.28089305199682707,0.8688580542802811,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_4,voice+music,FR,partial_overlap,partial_or_crossfade,>20,GTZAN_genre_4,FN,FN,correct
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0269_WF2_1.wav,1,1,0,1,0,wavefake_0e83c3,WF2,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ009-0269,wavefake::LJ009-0269,wavefake::LJ009-0269,,none,,,,,,,none,val_a,val_a,val_a,1,1,0,1,0,0.9941137284437368,0.9941137284437368,,False,True,4.7485,0.7804073691368103,0.479160875082016,0.7851925492286682,0.4879357516765594,0.9821346998214722,0.1160952746868133,0.8112714886665344,0.0312246885150671,unknown,0.776136672584904,0.8445192769288883,0.479160875082016,0.8539872914552689,0.05244233505800365,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,WF2,voice_only,single_fake,none,not_partial_or_unknown,2-5,WF2,correct,correct,not_scored
data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac,0,0,0,1,0,777,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_777-126732-0038,libri::777,libri::777,,none,,,,,,,none,val_a,val_a,val_a,0,0,0,1,0,0.0342069263026343,0.0342069263026343,,False,True,3.1,0.680515468120575,0.1732679307460785,0.692264974117279,0.1607084423303604,0.9745063185691832,0.2142326533794403,0.869688093662262,0.0205042641609907,unknown,0.2846579071065237,0.4866229055751927,0.1732679307460785,0.8958926498889923,0.0689363614656031,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,2-5,LibriSpeech,correct,correct,not_scored
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0048.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,1,1,1,1,1,mix::wavefake_a26c57::fake_music_MusicGen_15,mix::WF1::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0048::fake_music_MusicGen_0156::11::6,mix::wavefake::LJ043-0048::generated_music::fake_music_generator_0156,wavefake::LJ043-0048,generated_music::fake_music_generator_0156,crossfade,-5.0,0.1,0.1,0.1,3.0,-6.0,none,val_a,val_a,val_a,1,1,1,1,1,0.8345609187635984,0.8345609187635984,,False,True,14.572125,0.7527375817298889,0.9895460605621338,0.7428383827209473,0.9896174669265748,0.7687041759490967,0.9650394916534424,0.2342760860919952,0.0115474071353673,unknown,0.953873684732289,0.7772845828400017,0.9895460605621338,0.3678831085562706,0.24992042826488609,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,FF,crossfade,partial_or_crossfade,10-20,MusicGen,correct,correct,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0035.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,1,0,1,1,1,mix::2277::fake_music_MusicGen_9,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2277-149897-0035::fake_music_MusicGen_0090::01::18,mix::libri::2277::generated_music::fake_music_generator_0090,libri::2277,generated_music::fake_music_generator_0090,crossfade,15.0,0.75,1.0,0.05,0.0,-6.0,none,val_a,val_a,val_a,1,0,1,1,1,0.0355604941172131,0.0355604941172131,,False,True,8.684625,0.7116273641586304,0.8947937488555908,0.704619824886322,0.8966894149780273,0.9601842761039734,0.7199844717979431,0.7133222818374634,0.0395815856754779,unknown,0.7007699508115011,0.5088073031462051,0.8947937488555908,0.7750377804040909,0.2096823072060942,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,MusicGen,MusicGen,voice+music,RF,crossfade,partial_or_crossfade,5-10,MusicGen,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_2277-149874-0000.flac,0,0,0,1,0,2277,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2277-149874-0000,libri::2277,libri::2277,,none,,,,,,,none,val_a,val_a,val_a,0,0,0,1,0,0.011534636470814,0.011534636470814,,False,True,15.505,0.7403444051742554,0.5540031790733337,0.7431164979934692,0.5639059543609619,0.953299880027771,0.1129013001918792,0.8284875154495239,0.0276292823255062,unknown,0.5093535338285462,0.5217014745632229,0.5540031790733337,0.8596906065940857,0.04894728679209945,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,10-20,LibriSpeech,FP,correct,not_scored
data/raw/gtzan_unique_v2/jazz.00041.wav,0,0,0,0,1,gtzan_5_jazz.00041,GTZAN_genre_5,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_jazz.00041,gtzan::gtzan_v2_jazz.00041,,gtzan::gtzan_v2_jazz.00041,none,,,,,,,none,val_a,val_a,val_a,0,0,0,0,1,0.3340791980146207,0.3340791980146207,,False,True,30.013375,0.7041314244270325,1.0108557034982368e-05,0.6794869899749756,9.668650818639437e-06,0.4626767337322235,0.9999621510505676,0.0153339533135294,0.6520927548408508,unknown,0.3059433763161713,0.5931157565033089,1.0108557034982368e-05,0.12716964841820294,0.73906010389328,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_5,music_only,single_real,none,not_partial_or_unknown,>20,GTZAN_genre_5,correct,not_scored,correct
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,0,0,1,1,mix::LA_0086::gtzan_3_disco.00059,mix::bonafide::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_5520907::gtzan_v2_disco.00059::00::14,mix::asvspoof::LA_0086::gtzan::gtzan_v2_disco.00059,asvspoof::LA_0086,gtzan::gtzan_v2_disco.00059,crossfade,-15.0,0.5,0.5,0.25,0.0,3.0,none,val_a,val_a,val_a,0,0,0,1,1,0.8168459841971427,0.8168459841971427,,False,True,32.265625,0.697469174861908,0.0001024132943712,0.6797841787338257,9.762615081854165e-05,0.4632006883621216,0.999766170978546,0.0196407530456781,0.795556366443634,unknown,0.4792391807718057,0.7332822176624784,0.0001024132943712,0.13053073687478897,0.8466088175773621,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_3,voice+music,RR,crossfade,partial_or_crossfade,>20,GTZAN_genre_3,FP,FP,correct
data/raw/gtzan_unique_v2/classical.00024.wav,0,0,0,0,1,gtzan_1_classical.00024,GTZAN_genre_1,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_classical.00024,gtzan::gtzan_v2_classical.00024,,gtzan::gtzan_v2_classical.00024,none,,,,,,,none,val_a,val_a,val_a,0,0,0,0,1,0.2019337466214724,0.2019337466214724,,False,True,30.013375,0.6745877265930176,2.079597116733112e-08,0.6653355360031128,1.9828737762850324e-08,0.557331383228302,1.0,0.0213611721992492,0.7102572321891785,unknown,0.25028027246024764,0.532791532601554,1e-06,0.1553537249565124,0.7826929241418839,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_1,music_only,single_real,none,not_partial_or_unknown,>20,GTZAN_genre_1,correct,not_scored,correct
